cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,key_resp_3.started,key_resp_6.started,choice_pain.stopped,Choice.stopped,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,7,7,11,,,,,,,,3.3,402.01166560000274,405.3170513000223,405.3171433400072,0.3049267000169493,405.76123140001437,405.76123140001437,m,0.4606476000044495,409.8727758000023,409.8727758000023,79,2.412,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,8,8,4,,,,,,,,4.7,409.8727758000023,414.5757814000244,414.5756737400021,0.3045144000207074,415.0194472000003,415.0194472000003,m,0.5040187999838963,418.6931457000319,418.6931457000319,77,2.737,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,9,9,1,,,,,,,,4.8,418.6931457000319,423.4929590000538,423.4929180400155,0.30516599997645244,423.9374532000511,423.9374532000511,m,0.5441360999830067,427.25962990004336,427.25962990004336,80,2.176,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,10,10,8,,,,,,,,3.5,427.25962990004336,430.7645894000307,430.76486494001585,0.30489119997946545,431.20880490000127,431.20880490000127,n,0.5115537999663502,435.18436280003516,435.18436280003516,20,3.009,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,11,11,7,,,,,,,,3,435.18436280003516,438.1916583000566,438.18976814002383,0.30440209998050705,438.6332966000191,438.6332966000191,n,0.5607697000377811,441.83339880005224,441.83339880005224,19,2.142,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,0,12,2,,,,,,,,4.9,441.83339880005224,446.7388608000474,446.73882834001563,0.30495640001026914,447.1830041000503,447.1830041000503,m,0.6072590999538079,450.1914249000256,450.1914249000256,84,1.855,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,1,13,7,,,,,,,,4.4,450.1914249000256,454.59394680004334,454.59382564003465,0.3052687000017613,455.03800650004996,455.03800650004996,n,0.4259229999734089,457.82768120005494,457.82768120005494,15,1.946,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,2,14,11,,,,,,,,4.7,457.82768120005494,462.5322673000046,462.5324326400238,0.30496779998065904,462.9764572000131,462.9764572000131,m,0.38048380002146587,465.6593788000173,465.6593788000173,87,1.875,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,3,15,1,,,,,,,,3,465.6593788000173,468.66503880004166,468.66503054001953,0.30519749998347834,469.1093369000009,469.1093369000009,m,0.40499409998301417,472.88136170001235,472.88136170001235,93,2.765,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,4,16,9,,,,,,,,4.9,472.88136170001235,477.7842365000397,477.78443394001226,0.30475339997792616,478.22828520002076,478.22828520002076,n,0.4588789000408724,481.41332160000456,481.41332160000456,19,2.335,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,5,17,10,,,,,,,,4.6,481.41332160000456,486.0143022000557,486.01428954000005,0.3049639000091702,486.45850090001477,486.45850090001477,n,0.41920920001575723,490.5537202000269,490.5537202000269,14,3.265,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,6,18,4,,,,,,,,4.5,490.5537202000269,495.0571286000195,495.0572274400562,0.30480340000940487,495.50173650000943,495.50173650000943,m,0.5002179999719374,499.3738497000304,499.3738497000304,90,3.324,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,7,19,0,,,,,,,,4.9,499.3738497000304,504.273483500001,504.2735251400096,0.3049477000022307,504.71778070001164,504.71778070001164,m,0.6302794000366703,509.2176134000183,509.2176134000183,92,3.329,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,8,20,8,,,,,,,,5,509.2176134000183,514.2194920000038,514.2201353400538,0.3014784999541007,514.6643689000048,514.6643689000048,n,0.4355985999573022,518.2626216000062,518.2626216000062,11,2.779,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,9,21,3,,,,,,,,3.6,518.2626216000062,521.8657746000099,521.8659314400226,0.30514550005318597,522.3100584000349,522.3100584000349,m,0.5423097999882884,524.9252174000139,524.9252174000139,87,1.53,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,10,22,6,,,,,,,,3.7,524.9252174000139,528.6305525000207,528.6305732400448,0.30497230001492426,529.0767124000122,529.0767124000122,n,0.4709302000119351,531.9565755000222,531.9565755000222,15,1.952,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,11,23,5,,,,,,,,3.6,531.9565755000222,535.5622846000479,535.5623443400196,0.3049635000061244,536.0103259000462,536.0103259000462,n,0.48272189998533577,539.4826832000399,539.4826832000399,14,2.577,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,0,24,5,,,,,,,,3.8,539.4826832000399,543.2850338999997,543.2851462400228,0.30558660003589466,543.7302193000214,543.7302193000214,n,0.5126020000316203,546.6431068000384,546.6431068000384,17,1.966,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,1,25,1,,,,,,,,3,546.6431068000384,549.6468653000193,549.646916840045,0.3051427999744192,550.0933824000531,550.0933824000531,m,0.5176162999705411,553.896558700013,553.896558700013,87,2.785,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,2,26,0,,,,,,,,4.9,553.896558700013,558.8009018000448,558.8013770400372,0.30457929999101907,559.2450384000549,559.2450384000549,m,0.5670524999732152,562.0614136000513,562.0614136000513,91,1.87,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,3,27,8,,,,,,,,5,562.0614136000513,567.0656408000505,567.065662940027,0.30505089997313917,567.510003900039,567.510003900039,n,0.4206142000039108,571.0101545000216,571.0101545000216,11,2.655,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,4,28,3,,,,,,,,3.9,571.0101545000216,574.9138205000199,574.9138276399987,0.3051026999601163,575.3580374000012,575.3580374000012,m,0.5037452999968082,577.7373122000135,577.7373122000135,90,1.454,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,5,29,2,,,,,,,,3.4,577.7373122000135,581.1367827000213,581.1368128400005,0.30550429999129847,581.5841908000293,581.5841908000293,m,0.5052289000013843,584.2748535000137,584.2748535000137,88,1.767,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,6,30,7,,,,,,,,4.6,584.2748535000137,588.8741119000479,588.8743137400539,0.3051275000325404,589.3221112000174,589.3221112000174,n,0.41257290000794455,593.1425916000153,593.1425916000153,4,2.996,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,7,31,11,,,,,,,,4.6,593.1425916000153,597.7428781000199,597.7429262400198,0.30535959999542683,598.1873773000552,598.1873773000552,m,0.4791821000399068,600.5097152000526,600.5097152000526,92,1.421,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,8,32,4,,,,,,,,3.1,600.5097152000526,603.6117589000496,603.6118489400193,0.3047565000015311,604.0599001000519,604.0599001000519,m,0.4671432999894023,607.6373056000448,607.6373056000448,95,2.709,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,9,33,10,,,,,,,,3.9,607.6373056000448,611.5364183000056,611.5363991400169,0.3050705000059679,611.9828553000116,611.9828553000116,n,0.427941300033126,614.8598786000512,614.8598786000512,7,2.016,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,10,34,6,,,,,,,,3,614.8598786000512,617.8635230000364,617.8636254400423,0.3052498000324704,618.3126450999989,618.3126450999989,n,0.5009338999516331,621.7293338000309,621.7293338000309,13,2.432,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,11,35,9,,,,,,,,4.1,621.7293338000309,625.8296778000076,625.8297108400089,0.3047965000150725,626.2738629000378,626.2738629000378,n,0.47051070001907647,629.6396200000308,629.6396200000308,11,2.417,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,0,36,10,,,,,,,,3.6,629.6396200000308,633.2402474000119,633.2403527400398,0.30474940000567585,633.6884001000435,633.6884001000435,n,0.5982853000168689,637.6614570000092,637.6614570000092,18,2.961,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,1,37,0,,,,,,,,4.6,637.6614570000092,642.2621197000262,642.2621388400381,0.30522159999236465,642.7063415000448,642.7063415000448,m,0.5651909000007436,646.626604100049,646.626604100049,88,2.94,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,2,38,1,,,,,,,,4.9,646.626604100049,651.5274227000191,651.527918940055,0.30468719999771565,651.9714071000344,651.9714071000344,m,0.5075989000033587,656.2771038000355,656.2771038000355,92,3.739,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,3,39,7,,,,,,,,3.5,656.2771038000355,659.7781061000424,659.7781759400328,0.30513920000521466,660.2222918000189,660.2222918000189,n,0.4534449999919161,662.2853721000138,662.2853721000138,5,1.203,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,4,40,5,,,,,,,,3.9,662.2853721000138,666.1889083000133,666.1889270400221,0.3053978999960236,666.6375339000369,666.6375339000369,n,0.6166518999962136,669.3655376000097,669.3655376000097,17,1.675,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,5,41,6,,,,,,,,4.1,669.3655376000097,673.4672180000343,673.4673294400505,0.3050577000249177,673.9113856000477,673.9113856000477,n,0.6679070999962278,678.2810582000529,678.2810582000529,5,3.278,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,6,42,3,,,,,,,,3.1,678.2810582000529,681.3849013000145,681.3848748400284,0.30495799996424466,681.8314007000299,681.8314007000299,m,1.1673061000183225,685.4233841000241,685.4233841000241,92,1.816,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,7,43,9,,,,,,,,4.4,685.4233841000241,689.8236585000413,689.8236220400373,0.30522919999202713,690.2715123000089,690.2715123000089,n,0.46509399998467416,692.6966226000222,692.6966226000222,10,1.523,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,8,44,11,,,,,,,,3.2,692.6966226000222,695.9009083000128,695.9009112400178,0.30068679997930303,696.3447283999994,696.3447283999994,m,0.5833138999878429,699.0230267000152,699.0230267000152,88,1.682,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,9,45,2,,,,,,,,4,699.0230267000152,703.0266549000517,703.0268312400382,0.3047893999610096,703.4727300000377,703.4727300000377,m,0.6466394999879412,706.1185042000143,706.1185042000143,91,1.591,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,10,46,4,,,,,,,,4.8,706.1185042000143,710.9231349000474,710.9231633400137,0.30499640002381057,711.3672387000406,711.3672387000406,m,0.4510979999904521,713.8050151000498,713.8050151000498,84,1.556,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,11,47,8,,,,,,,,5,713.8050151000498,718.8060224000365,718.8062128400139,0.304985300055705,719.2503093000269,719.2503093000269,n,0.41595769999548793,721.8905004000408,721.8905004000408,9,1.827,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,0,0,1,,,,,,,,4.3,721.8905004000408,726.1962449000566,726.1963618400565,0.30601739999838173,726.6451048000017,726.6451048000017,m,0.4049160999711603,728.7446787000517,728.7446787000517,92,1.308,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,1,1,3,,,,,,,,3.8,728.7446787000517,732.5439068000414,732.5440570400038,0.30519420001655817,732.9928702000179,732.9928702000179,m,0.34812440001405776,737.6929066000157,737.6929066000157,88,3.981,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,2,2,0,,,,,,,,4.2,737.6929066000157,741.892147800012,741.892330240045,0.2996998999733478,742.3372326000244,742.3372326000244,n,0.4951070999959484,744.3242731000064,744.3242731000064,3,1.1,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,3,3,2,,,,,,,,3.1,744.3242731000064,747.4273929000483,747.4273579400557,0.305437000002712,747.8717419000459,747.8717419000459,n,0.45125879999250174,751.7085515000508,751.7085515000508,6,2.987,,,,,sub-035,25,45,700,bloc_loop.csv,2023-07-03_16h51.55.962,PainUncertainty,2022.2.5,142.99278179176378,
