cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,6,18,6,,,,,,,,4.8,389.0130415000003,393.8126926999994,393.8128486800004,0.30521070000031614,394.2570990000004,394.2570990000004,n,0.44568450000042503,396.59026950000043,396.59026950000043,20,1.81,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,7,19,1,,,,,,,,3.1,396.59026950000043,399.695374500001,399.69551867999945,0.3050309999998717,400.1395513999996,400.1395513999996,m,0.7677304999997432,402.40739100000064,402.40739100000064,77,1.42,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,8,20,5,,,,,,,,4.2,402.40739100000064,406.61300049999954,406.6129899800006,0.30497060000016063,407.05734739999934,407.05734739999934,n,1.4980883000007452,412.71952389999933,412.71952389999933,16,4.087,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,9,21,4,,,,,,,,4.1,412.71952389999933,416.82284009999967,416.82313038000103,0.30444790000001376,417.2669227000006,417.2669227000006,m,0.6564189000000624,419.99025600000095,419.99025600000095,74,1.989,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,10,22,9,,,,,,,,4.6,419.99025600000095,424.5948707999996,424.5947386800006,0.30002740000054473,425.03922670000065,425.03922670000065,n,0.5871326999986195,427.6803689999997,427.6803689999997,16,1.975,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,11,23,11,,,,,,,,4.4,427.6803689999997,432.08158510000067,432.0818289799998,0.3053247999996529,432.52990750000026,432.52990750000026,m,0.7871830000003683,435.68685860000005,435.68685860000005,86,2.308,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,0,24,0,,,,,,,,3.5,435.68685860000005,439.18627990000095,439.1864109799997,0.305015199999616,439.63057389999994,439.63057389999994,m,0.7126580999993166,441.93713670000034,441.93713670000034,82,1.518,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,1,25,8,,,,,,,,3.5,441.93713670000034,445.43712380000034,445.43731928000017,0.3048923000005743,445.8812796000002,445.8812796000002,n,0.8060208999995666,448.3473604999999,448.3473604999999,17,1.581,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,2,26,2,,,,,,,,3.7,448.3473604999999,452.04905619999954,452.0490118799997,0.3056209000005765,452.49709540000003,452.49709540000003,m,0.6001090999998269,455.26943589999973,455.26943589999973,74,2.095,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,3,27,10,,,,,,,,3.4,455.26943589999973,458.6683575999996,458.66843648000105,0.3051030000005994,459.11420650000036,459.11420650000036,n,0.6801814999998896,462.49116649999996,462.49116649999996,8,2.644,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,4,28,5,,,,,,,,3.6,462.49116649999996,466.092389200001,466.0924259800002,0.29978029999983846,466.5356809999994,466.5356809999994,n,0.736391200000071,468.6131167000003,468.6131167000003,10,1.249,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,5,29,6,,,,,,,,4,468.6131167000003,472.6141217000004,472.61414778,0.30523379999976896,473.05826089999937,473.05826089999937,n,0.734915799999726,476.1131863999999,476.1131863999999,16,2.248,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,6,30,1,,,,,,,,3.6,476.1131863999999,479.71219310000015,479.7122927799999,0.30488490000061574,480.1563705999997,480.1563705999997,m,0.8072280999986106,482.8099806000009,482.8099806000009,83,1.769,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,7,31,7,,,,,,,,4.9,482.8099806000009,487.7132259000009,487.71321577999953,0.30080180000004475,488.15771010000026,488.15771010000026,n,0.6258634000005259,490.96331439999994,490.96331439999994,15,2.095,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,8,32,3,,,,,,,,4.6,490.96331439999994,495.5687199999993,495.56874948000115,0.30510320000030333,496.01687370000036,496.01687370000036,m,0.6675965999984328,498.0756662999993,498.0756662999993,80,1.317,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,9,33,9,,,,,,,,4.9,498.0756662999993,502.9792823000007,502.97938488000074,0.30517970000073547,503.427106000001,503.427106000001,n,1.6108057000001281,506.51413239999965,506.51413239999965,16,1.407,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,10,34,11,,,,,,,,3.2,506.51413239999965,509.71594410000034,509.715922780001,0.30507010000110313,510.1600522000008,510.1600522000008,m,0.9592009999996662,514.0101926999996,514.0101926999996,82,2.83,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,11,35,4,,,,,,,,4.2,514.0101926999996,518.210074300001,518.2100866799999,0.299424300001192,518.6489504000001,518.6489504000001,m,0.748394800000824,521.4433506000005,521.4433506000005,77,1.997,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,0,36,2,,,,,,,,3.9,521.4433506000005,525.3430657999997,525.3429393800004,0.30044900000029884,525.7876876000009,525.7876876000009,m,0.5904549999995652,528.2848336999996,528.2848336999996,80,1.83,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,1,37,6,,,,,,,,4,528.2848336999996,532.2880894000009,532.2882599800002,0.30540900000050897,532.7366973000007,532.7366973000007,n,1.1639071999998123,535.3995188000008,535.3995188000008,18,1.44,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,2,38,7,,,,,,,,3.3,535.3995188000008,538.6994018000005,538.6993691800005,0.30516549999993003,539.1478705000009,539.1478705000009,n,0.5610071999999491,540.9128966999997,540.9128966999997,14,1.122,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,3,39,0,,,,,,,,4.1,540.9128966999997,545.0119114999998,545.0120999800008,0.3048689999995986,545.4584335,545.4584335,m,0.7434158999985812,547.2259637000006,547.2259637000006,82,0.963,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,4,40,4,,,,,,,,5,547.2259637000006,552.2285066999993,552.2284863800003,0.30482089999895834,552.6729384999999,552.6729384999999,m,0.47932030000083614,557.151483900001,557.151483900001,85,3.948,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,5,41,1,,,,,,,,4.6,557.151483900001,561.7572526999993,561.7573010799995,0.3052585999994335,562.2041229000006,562.2041229000006,m,0.45310849999987113,564.1850990000003,564.1850990000003,78,1.476,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,6,42,11,,,,,,,,3.9,564.1850990000003,568.0841285999995,568.0842242799997,0.3051199000001361,568.5283648999994,568.5283648999994,m,1.2615046999981132,571.8758264999997,571.8758264999997,79,2.018,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,7,43,9,,,,,,,,4.2,571.8758264999997,576.0785990000004,576.0785594800006,0.30504950000067765,576.5229445000004,576.5229445000004,n,0.6256540999984281,578.9388966000006,578.9388966000006,19,1.733,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,8,44,10,,,,,,,,4.1,578.9388966000006,583.0443130000003,583.0443847800004,0.3066455999996833,583.4944059999998,583.4944059999998,n,0.5646538000000874,585.0145291999997,585.0145291999997,20,0.88,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,9,45,3,,,,,,,,3.1,585.0145291999997,588.1143964000003,588.1144007800001,0.30516420000094513,588.5585843999997,588.5585843999997,m,0.5138441999988572,589.858892100001,589.858892100001,80,0.719,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,10,46,8,,,,,,,,4,589.858892100001,593.8585980999997,593.8586341800008,0.30508499999996275,594.3060848999994,594.3060848999994,n,0.5975732999995671,596.0433364,596.0433364,20,1.079,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,11,47,5,,,,,,,,4.9,596.0433364,600.9427661999998,600.9444754799995,0.2995809999993071,601.3873542000001,601.3873542000001,n,0.6719692999995459,603.876798700001,603.876798700001,17,1.756,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,0,0,2,,,,,,,,5,603.876798700001,608.8811532,608.8811871799996,0.30493679999926826,609.3251818999997,609.3251818999997,n,1.0214390999990428,612.9382716,612.9382716,12,2.525,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,1,1,0,,,,,,,,3.9,612.9382716,616.8401548000002,616.8401685800006,0.3049941999997827,617.2843331000004,617.2843331000004,n,0.7486535999996704,620.5485649000002,620.5485649000002,13,2.435,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,2,2,1,,,,,,,,4.7,620.5485649000002,625.2509262000003,625.2509612800011,0.3049442999999883,625.6950696000004,625.6950696000004,m,0.7351392000000487,628.1891496999997,628.1891496999997,86,1.698,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,3,3,3,,,,,,,,4.3,628.1891496999997,632.4949340000003,632.4948785799995,0.30505599999924016,632.9392085,632.9392085,m,0.9811989999998332,635.0146124000003,635.0146124000003,90,1.012,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,1,0,4,2,,,,,,,,4.4,635.0146124000003,639.4192875000008,639.4192612800005,0.3052993000001152,639.8634686999994,639.8634686999994,n,0.7191103999994084,643.4069486000008,643.4069486000008,11,2.747,,,sub-015,60,115,700,bloc_loop.csv,2023-06-05_17h02.44.436,PainUncertainty,2022.2.5,142.7394847376046,
