cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,1,13,11,,,,,,,,3.4,340.0960901999988,343.50091489999977,343.4997498100003,0.30461149999973713,343.94358329999886,343.94358329999886,n,2.415371100001721,347.7524537999998,347.7524537999998,42,1.338,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,2,14,1,,,,,,,,3.3,347.7524537999998,351.0556878999996,351.0557577099991,0.3048287000001437,351.49992589999965,351.49992589999965,m,0.6833002000003034,354.3718993000002,354.3718993000002,58,2.107,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,3,15,10,,,,,,,,3.9,354.3718993000002,358.2720731999998,358.2720499099998,0.30531969999901776,358.7189137999994,358.7189137999994,n,0.6759141999991698,361.53371700000025,361.53371700000025,24,2.059,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,4,16,4,,,,,,,,3.5,361.53371700000025,365.03666899999916,365.03671220999985,0.3048428000001877,365.48114319999877,365.48114319999877,m,0.5824447000013606,367.83130679999886,367.83130679999886,63,1.698,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,5,17,5,,,,,,,,3.6,367.83130679999886,371.4336287999995,371.4335096100005,0.30528790000062145,371.88129649999973,371.88129649999973,n,0.5570277000006172,374.4324749999996,374.4324749999996,24,1.927,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,6,18,2,,,,,,,,3.9,374.4324749999996,378.33963070000027,378.33718031000006,0.301048900000751,378.7816019999991,378.7816019999991,m,0.6777891000001546,381.3563108999988,381.3563108999988,65,1.817,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,7,19,7,,,,,,,,4.7,381.3563108999988,386.0598668999992,386.0598859099993,0.3051883000007365,386.5040446999992,386.5040446999992,n,0.7821709000018018,389.6210911999988,389.6210911999988,27,2.253,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,8,20,0,,,,,,,,4.4,389.6210911999988,394.0265333999996,394.026810309999,0.30469219999940833,394.47036599999956,394.47036599999956,n,0.9001600999999937,397.3258016,397.3258016,57,1.886,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,9,21,9,,,,,,,,3.2,397.3258016,400.52734529999907,400.5273443099997,0.299145300001328,400.96569219999947,400.96569219999947,n,0.551564800000051,402.8868457999997,402.8868457999997,25,1.315,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,10,22,6,,,,,,,,4.2,402.8868457999997,407.09067680000044,407.0905837100001,0.3050095999988116,407.53431909999927,407.53431909999927,n,0.9509090000010474,411.3768602,411.3768602,29,2.838,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,11,23,8,,,,,,,,3.9,411.3768602,415.27870280000025,415.278747909999,0.30509840000013355,415.7230879999988,415.7230879999988,n,0.7252317000020412,419.01841459999923,419.01841459999923,32,2.49,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,0,24,1,,,,,,,,3.1,419.01841459999923,422.12009620000026,422.119998209999,0.30506989999958023,422.56426269999974,422.56426269999974,m,0.9457488999996713,427.41029179999896,427.41029179999896,62,3.829,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,1,25,9,,,,,,,,4.7,427.41029179999896,432.11437119999937,432.1144545099998,0.30554189999929804,432.5633440999991,432.5633440999991,n,0.8825539000008575,437.8494493999988,437.8494493999988,26,4.283,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,2,26,4,,,,,,,,3.4,437.8494493999988,441.2540289999997,441.25405711,0.3053316999994422,441.6986324999998,441.6986324999998,m,1.5852142999992793,445.8254493000004,445.8254493000004,61,2.477,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,3,27,3,,,,,,,,4.8,445.8254493000004,450.6305615000001,450.6308247099989,0.2997224999999162,451.07499479999933,451.07499479999933,m,1.2950748999992356,455.05065379999905,455.05065379999905,63,2.615,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,4,28,11,,,,,,,,4.1,455.05065379999905,459.1531426999991,459.1523882099993,0.3054026999998314,459.60002279999935,459.60002279999935,m,1.7795374000015727,463.55521640000006,463.55521640000006,61,2.094,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,5,29,10,,,,,,,,4.8,463.55521640000006,468.3545290999991,468.35446131000043,0.30538979999982985,468.80247339999914,468.80247339999914,n,0.6352769000004628,470.82748869999887,470.82748869999887,30,1.33,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,6,30,8,,,,,,,,3.3,470.82748869999887,474.1329920999997,474.13295920999934,0.304931900000156,474.5771160000004,474.5771160000004,n,0.5652339000007487,478.66043290000016,478.66043290000016,27,3.456,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,7,31,6,,,,,,,,5,478.66043290000016,483.66188839999995,483.66200980999946,0.3050179999991087,484.1098714999989,484.1098714999989,n,1.4641797999993287,489.54814369999986,489.54814369999986,29,3.9,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,8,32,2,,,,,,,,4.9,489.54814369999986,494.4479266999988,494.44790650999875,0.30536690000008093,494.89611239999977,494.89611239999977,m,1.3023362000003544,498.34035740000036,498.34035740000036,63,2.066,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,9,33,7,,,,,,,,4.2,498.34035740000036,502.5394028999999,502.5394884099989,0.30574979999983043,502.9888441999992,502.9888441999992,n,1.8763795000013488,506.9082225000002,506.9082225000002,33,1.969,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,10,34,0,,,,,,,,3.9,506.9082225000002,510.8110154999995,510.8109745099993,0.3051487000011548,511.2554483999993,511.2554483999993,m,1.0900550999995176,514.8700288,514.8700288,63,2.456,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,11,35,5,,,,,,,,3.5,514.8700288,518.3747320999992,518.3746708099991,0.3048966999995173,518.8189648999996,518.8189648999996,n,0.7480156999990868,523.0373681000001,523.0373681000001,30,3.399,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,0,36,2,,,,,,,,3.5,523.0373681000001,526.5420777999989,526.5421815100001,0.3046856000000844,526.9861757999988,526.9861757999988,n,1.8209281999988889,530.7414907000002,530.7414907000002,64,1.864,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,1,37,7,,,,,,,,3.2,530.7414907000002,533.9456327999997,533.9457591100002,0.3049574999986362,534.3900940000003,534.3900940000003,n,1.8729163000007247,538.8972591000002,538.8972591000002,38,2.553,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,2,38,4,,,,,,,,4.1,538.8972591000002,543.0026374999998,543.00273941,0.3050905000000057,543.4503817000004,543.4503817000004,m,0.8523602000004757,547.8809788999988,547.8809788999988,59,3.498,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,3,39,8,,,,,,,,3.8,547.8809788999988,551.6840054999993,551.6840387100003,0.3048796000002767,552.1282351999998,552.1282351999998,n,1.4495440999999119,555.1226444999993,555.1226444999993,37,1.483,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,4,40,5,,,,,,,,3.5,555.1226444999993,558.6228047000004,558.6227448100001,0.30486150000069756,559.070839,559.070839,n,0.9219073000003846,562.8091755999994,562.8091755999994,24,2.739,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,5,41,11,,,,,,,,3.7,562.8091755999994,566.5128129000004,566.5127999099989,0.3044850000005681,566.9564837999988,566.9564837999988,m,2.1852930999993987,572.4815595,572.4815595,62,3.275,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,6,42,3,,,,,,,,4.9,572.4815595,577.3813665999987,577.3814088099991,0.3051735999997618,577.8257667999987,577.8257667999987,m,0.6295683999996982,580.0114635999998,580.0114635999998,63,1.496,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,7,43,1,,,,,,,,3.3,580.0114635999998,583.3127815999997,583.312878609999,0.3057186999994883,583.7620062999995,583.7620062999995,m,0.7741767999996227,586.7743990999988,586.7743990999988,60,2.157,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,8,44,6,,,,,,,,3.7,586.7743990999988,590.4736481999989,590.4738637100002,0.3050963999994565,590.9184198000003,590.9184198000003,n,2.429091399999379,594.7332074000005,594.7332074000005,36,1.337,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,9,45,10,,,,,,,,4.9,594.7332074000005,599.6340490999992,599.6342071099991,0.3054166999991139,600.0790349999988,600.0790349999988,n,1.1059889999996813,604.1516319999992,604.1516319999992,25,2.886,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,10,46,0,,,,,,,,3.3,604.1516319999992,607.4545565999997,607.4545541099999,0.30528959999901417,607.899121299999,607.899121299999,m,0.769563099998777,611.4885503000005,611.4885503000005,60,2.741,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,11,47,9,,,,,,,,3.7,611.4885503000005,615.1918434999989,615.1920818099991,0.30485780000162777,615.6386106999998,615.6386106999998,n,1.1928055999997014,619.0321179999992,619.0321179999992,27,2.135,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,0,0,0,,,,,,,,4.9,619.0321179999992,623.935942099999,623.9359145099991,0.30491490000167687,624.3797180999991,624.3797180999991,n,0.6906806999995752,626.1794150000005,626.1794150000005,30,1.052,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,1,1,2,,,,,,,,4,626.1794150000005,630.1798965999988,630.1797453099991,0.3048402000003989,630.623753599999,630.623753599999,n,2.299279100001513,636.9372380000004,636.9372380000004,36,3.942,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,2,2,3,,,,,,,,4,636.9372380000004,640.9375567999996,640.9377777100001,0.3051133999997546,641.3818799000001,641.3818799000001,m,0.7414564999999129,643.8112296999989,643.8112296999989,62,1.621,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,3,3,1,,,,,,,,4.3,643.8112296999989,648.1125725999991,648.1128440100003,0.30482370000027004,648.5590604999998,648.5590604999998,m,0.6855163000000175,651.8195581,651.8195581,62,2.51,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,1,0,4,3,,,,,,,,4.4,651.8195581,656.2241835000004,656.2241762100005,0.3051746000001003,656.668511599999,656.668511599999,m,1.3556091000009474,660.6429752000004,660.6429752000004,61,2.552,,,sub-019,90,160,700,bloc_loop.csv,2023-06-05_17h50.36.211,PainUncertainty,2022.2.5,144.0241499714392,
