cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,choice_pain.stopped,Choice.stopped,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,3,15,1,,,,,,,,4.5,191.82944709999992,196.33287100000007,196.33370576,0.30445640000016283,196.77719220000017,196.77719220000017,m,0.6842782999997326,200.66858840000032,200.66858840000032,73,3.142,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,4,16,2,,,,,,,,4.1,200.66858840000032,204.7717021000003,204.77163376000027,0.3050646000001507,205.2158045000001,205.2158045000001,m,1.3246638999994502,208.2455732000003,208.2455732000003,82,1.643,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,5,17,0,,,,,,,,3.1,208.2455732000003,211.3491011000001,211.34909406000025,0.3053117999997994,211.7975524000003,211.7975524000003,m,1.1640059999995174,215.70753550000018,215.70753550000018,76,2.692,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,6,18,11,,,,,,,,5,215.70753550000018,220.71089540000003,220.7109871599999,0.30585019999989527,221.1581583000002,221.1581583000002,m,1.170137899999645,224.56436620000022,224.56436620000022,77,2.176,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,7,19,8,,,,,,,,3.7,224.56436620000022,228.26743870000018,228.26741266000028,0.30503520000002027,228.7116387000001,228.7116387000001,n,0.6892526999995425,232.73047459999998,232.73047459999998,9,3.274,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,8,20,6,,,,,,,,3.4,232.73047459999998,236.13645910000014,236.13650136000007,0.30499920000011116,236.5806324,236.5806324,n,1.2589893999993365,241.64996689999998,241.64996689999998,9,3.747,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,9,21,3,,,,,,,,4.9,241.64996689999998,246.55431980000003,246.55438926000016,0.3049175000001014,246.99874880000016,246.99874880000016,m,1.5674919999996746,250.55306629999995,250.55306629999995,76,1.928,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,10,22,5,,,,,,,,4.6,250.55306629999995,255.15284509999992,255.1526188599999,0.30507170000009864,255.59679750000032,255.59679750000032,n,1.2034075000001394,258.5608884000003,258.5608884000003,8,1.698,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,11,23,9,,,,,,,,3.2,258.5608884000003,261.7644829999999,261.76458016,0.30513829999972586,262.2090897000003,262.2090897000003,n,0.8326060999997935,265.3396665,265.3396665,5,2.241,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,0,24,1,,,,,,,,4.4,265.3396665,269.7446992,269.7447058599999,0.30502089999981763,270.1888914000001,270.1888914000001,m,0.9294009999998707,274.6246200999999,274.6246200999999,86,3.455,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,1,25,6,,,,,,,,4.6,274.6246200999999,279.2254293000001,279.22529835999995,0.3005993000001581,279.6698015000002,279.6698015000002,n,0.7719235999998091,282.2650266999999,282.2650266999999,6,1.76,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,2,26,10,,,,,,,,4.9,282.2650266999999,287.1707452999999,287.17069006,0.30527059999985795,287.61503410000023,287.61503410000023,n,1.2196649999996225,291.9199349999999,291.9199349999999,10,2.992,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,3,27,8,,,,,,,,3.2,291.9199349999999,295.12318630000027,295.1233378600003,0.30456550000008065,295.5670445999999,295.5670445999999,n,1.002396499999577,300.6783359000001,300.6783359000001,8,4.053,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,4,28,3,,,,,,,,4.5,300.6783359000001,305.18164620000016,305.17981936000007,0.3053552999999738,305.6282887000002,305.6282887000002,m,0.7424968000000263,309.4532379000002,309.4532379000002,88,3.029,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,5,29,4,,,,,,,,4.1,309.4532379000002,313.5555835,313.5555481600002,0.30518560000018624,313.999648,313.999648,m,1.6599553999994896,320.6097401000002,320.6097401000002,87,4.893,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,6,30,2,,,,,,,,3.5,320.6097401000002,324.11362610000015,324.1130475600001,0.3007506999997531,324.5571924999999,324.5571924999999,m,1.2915436999996928,328.5232838000002,328.5232838000002,85,2.621,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,7,31,5,,,,,,,,3.7,328.5232838000002,332.2249818999999,332.2249680600001,0.30520830000023125,332.6731606000003,332.6731606000003,n,1.2090963999994528,336.1478761000003,336.1478761000003,7,2.205,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,8,32,0,,,,,,,,4.6,336.1478761000003,340.75362970000015,340.7536245600002,0.30240619999995033,341.198977,341.198977,m,0.8270951999998033,343.9797126000003,343.9797126000003,87,1.898,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,9,33,9,,,,,,,,4.5,343.9797126000003,348.48347160000003,348.48351596000003,0.30511169999999765,348.9281077999999,348.9281077999999,n,0.622348499999589,353.5372417000003,353.5372417000003,12,3.932,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,10,34,11,,,,,,,,4.2,353.5372417000003,357.74193330000026,357.74182686000023,0.3053746999999021,358.1902462000003,358.1902462000003,m,0.7320520999996916,360.7620345999999,360.7620345999999,87,1.788,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,11,35,7,,,,,,,,4.2,360.7620345999999,364.9646244999999,364.9646651599999,0.3049295999999231,365.40871960000004,365.40871960000004,n,0.5793235999994977,369.9852393000001,369.9852393000001,7,3.935,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,0,36,4,,,,,,,,4.5,369.9852393000001,374.4871178000003,374.48701495999995,0.30011300000023766,374.9314072000002,374.9314072000002,m,0.8950941999996758,377.78524990000005,377.78524990000005,89,1.906,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,1,37,1,,,,,,,,3.1,377.78524990000005,380.8901584,380.8902736600001,0.3050692000001618,381.3386209999999,381.3386209999999,m,1.0811619000000974,384.4026318000001,384.4026318000001,88,1.928,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,2,38,8,,,,,,,,3.3,384.4026318000001,387.7034727,387.70352106,0.30509170000004815,388.14762070000006,388.14762070000006,n,0.580447699999695,389.67864710000003,389.67864710000003,7,0.886,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,3,39,2,,,,,,,,5,389.67864710000003,394.6833041,394.68341416000004,0.30523189999985334,395.1279751000002,395.1279751000002,m,0.7865841999996519,399.50822199999993,399.50822199999993,88,3.526,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,4,40,7,,,,,,,,4.7,399.50822199999993,404.2124710000003,404.21244306,0.3054495000001225,404.65726859999995,404.65726859999995,n,0.6319558999994115,407.93021550000003,407.93021550000003,9,2.587,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,5,41,0,,,,,,,,4,407.93021550000003,411.93558010000015,411.93567016000026,0.30509010000014314,412.3801346,412.3801346,m,0.6536201999997502,416.6733939999999,416.6733939999999,84,3.574,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,6,42,5,,,,,,,,3.8,416.6733939999999,420.47827099999995,420.47837536000026,0.3049087999997937,420.9224813000001,420.9224813000001,n,1.265891399999873,425.62444330000017,425.62444330000017,16,3.377,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,7,43,9,,,,,,,,4.1,425.62444330000017,429.72948410000026,429.72958516,0.3048127000001841,430.1736175000001,430.1736175000001,n,0.6531671999996433,432.1616125999999,432.1616125999999,13,1.281,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,8,44,11,,,,,,,,3.8,432.1616125999999,435.9663602999999,435.96639386,0.3006030000001374,436.4109383,436.4109383,m,1.586497999999665,439.6102192000003,439.6102192000003,85,1.552,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,9,45,3,,,,,,,,3.7,439.6102192000003,443.3147251999999,443.31477165999996,0.30075970000007146,443.75934340000003,443.75934340000003,m,0.665654199999608,446.2752851,446.2752851,85,1.803,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,10,46,6,,,,,,,,4,446.2752851,450.28098850000015,450.28121956000024,0.30511729999989257,450.72959470000023,450.72959470000023,n,0.6870880999995279,453.5960734999999,453.5960734999999,9,2.129,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,11,47,10,,,,,,,,3.1,453.5960734999999,456.69810110000026,456.69805716,0.30573240000012447,457.14729050000005,457.14729050000005,n,1.0940215999999054,460.05486180000025,460.05486180000025,12,1.753,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,0,0,2,,,,,,,,3.8,460.05486180000025,463.8592844,463.8592758600001,0.30505600000014965,464.3072397000001,464.3072397000001,n,0.565451299999495,468.7023478000001,468.7023478000001,9,3.775,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,1,1,0,,,,,,,,3.2,468.7023478000001,471.9016360999999,471.90181766000006,0.3047955000001821,472.3454697000002,472.3454697000002,n,1.3281638999997085,475.7351431000002,475.7351431000002,15,2.004,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,2,2,3,,,,,,,,4,475.7351431000002,479.73548819999996,479.73557666000016,0.3050324000000728,480.17989910000006,480.17989910000006,m,1.1407228999996732,483.69356070000003,483.69356070000003,83,2.317,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,3,3,1,,,,,,,,4.2,483.69356070000003,487.89660589999994,487.8965539600002,0.29971729999988383,488.3415777,488.3415777,m,0.9062091999999211,490.26331960000016,490.26331960000016,90,0.962,,,,,sub-030,20,60,700,bloc_loop.csv,2023-06-28_08h09.20.572,PainUncertainty,2022.2.5,142.91410433569465,
