cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,3,15,2,,,,,,,,3.6,260.5973137000001,264.19911120000006,264.1990601000001,0.305052600000181,264.64587470000015,264.64587470000015,m,0.6803080999998201,268.30036229999996,268.30036229999996,49,2.907,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,4,16,1,,,,,,,,3.4,268.30036229999996,271.7004872000002,271.70020200000033,0.3052993000001152,272.1471710999999,272.1471710999999,m,0.5427996999997049,275.0480241,275.0480241,45,2.288,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,5,17,6,,,,,,,,4.3,275.0480241,279.3467582000003,279.3473187000003,0.30444089999991775,279.79087240000035,279.79087240000035,n,0.5357791000001271,284.19015609999997,284.19015609999997,15,3.789,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,6,18,0,,,,,,,,3.1,284.19015609999997,287.2920515999999,287.29210180000007,0.30499140000029,287.7361794000003,287.7361794000003,m,0.5616946000000098,291.2237132,291.2237132,47,2.858,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,7,19,5,,,,,,,,4.7,291.2237132,295.9251068000003,295.92508699999996,0.30612549999978,296.3730620000001,296.3730620000001,n,0.5380669999999554,299.99748660000023,299.99748660000023,13,3.039,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,8,20,10,,,,,,,,4.1,299.99748660000023,304.09961360000034,304.0996761,0.30179229999976087,304.54445110000006,304.54445110000006,n,0.5460557000001245,308.80667829999993,308.80667829999993,10,3.643,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,9,21,11,,,,,,,,3.9,308.80667829999993,312.7118121000003,312.7118793000003,0.3047371999996358,313.1568107000003,313.1568107000003,m,0.5991831000001184,317.0888689000003,317.0888689000003,44,3.255,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,10,22,7,,,,,,,,3.6,317.0888689000003,320.6921976000003,320.69225280000035,0.30475559999968027,321.13621749999993,321.13621749999993,n,0.7822194999998828,327.82918510000036,327.82918510000036,13,5.853,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,11,23,9,,,,,,,,3,327.82918510000036,330.83219869999994,330.8321400000003,0.30499589999999444,331.27635499999997,331.27635499999997,n,0.996732399999928,336.36536509999996,336.36536509999996,13,4.019,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,0,24,2,,,,,,,,4.2,336.36536509999996,340.56933370000024,340.5692090000001,0.3057420000000093,341.0164801000001,341.0164801000001,m,1.4148792999999387,346.0671421000002,346.0671421000002,44,3.573,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,1,25,4,,,,,,,,4.5,346.0671421000002,350.5710919000003,350.5710780000003,0.3001398999999765,351.0154394000001,351.0154394000001,m,0.6186198000000331,353.1641265000003,353.1641265000003,45,1.467,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,2,26,0,,,,,,,,3.1,353.1641265000003,356.2661495000002,356.26616,0.30482619999975213,356.7102140000002,356.7102140000002,m,0.4963377999997647,359.30241909999995,359.30241909999995,47,2.037,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,3,27,11,,,,,,,,3.9,359.30241909999995,363.20478860000003,363.2046729000002,0.30509699999993245,363.6515334999999,363.6515334999999,m,0.6262951999997313,367.7448260000001,367.7448260000001,41,3.387,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,4,28,6,,,,,,,,3.5,367.7448260000001,371.24690710000004,371.2468536,0.30503749999979846,371.6908645000003,371.6908645000003,n,0.5735030000000734,376.34322180000026,376.34322180000026,13,4.018,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,5,29,8,,,,,,,,4.6,376.34322180000026,380.94253830000025,380.9425094000002,0.3052560999999514,381.3892804000002,381.3892804000002,n,0.6016342999996596,386.0794622000003,386.0794622000003,10,2.97,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,6,30,7,,,,,,,,4.1,386.0794622000003,390.1797042000003,390.17962380000006,0.30532069999981104,390.6239154,390.6239154,n,0.4365552999997817,395.47638810000035,395.47638810000035,12,4.357,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,7,31,10,,,,,,,,4.8,395.47638810000035,400.2781944000003,400.2780448000002,0.3052765000002182,400.7250551000002,400.7250551000002,n,0.47073050000017247,404.99026460000005,404.99026460000005,12,3.719,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,8,32,3,,,,,,,,4.2,404.99026460000005,409.19580859999996,409.19574709999995,0.3053093000003173,409.6399080000001,409.6399080000001,m,0.5405830999998216,413.74924680000004,413.74924680000004,46,3.503,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,9,33,1,,,,,,,,3.6,413.74924680000004,417.34965349999993,417.3497245000002,0.3051306999996086,417.7940367000001,417.7940367000001,m,0.5523616999998922,420.20663809999996,420.20663809999996,46,1.783,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,10,34,9,,,,,,,,4.5,420.20663809999996,424.71216760000016,424.71214780000025,0.300774199999978,425.1562882000003,425.1562882000003,n,0.4948804000000564,428.9972606000001,428.9972606000001,12,3.282,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,11,35,5,,,,,,,,4.8,428.9972606000001,433.79637930000035,433.79631860000006,0.29923379999991084,434.2345674000003,434.2345674000003,n,0.4835422999999537,439.48557630000005,439.48557630000005,9,4.685,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,0,36,4,,,,,,,,3,439.48557630000005,442.48466899999994,442.48462940000024,0.3050600999999915,442.9288002000003,442.9288002000003,m,0.8801789999997709,446.7888227000003,446.7888227000003,46,2.906,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,1,37,10,,,,,,,,4.8,446.7888227000003,451.5902322000002,451.59016710000003,0.304821599999741,452.0341668000001,452.0341668000001,n,0.5243123999998716,454.26996370000006,454.26996370000006,10,1.635,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,2,38,3,,,,,,,,4.8,454.26996370000006,459.0703143999999,459.0702316999999,0.30491329999995287,459.51441380000006,459.51441380000006,m,0.6112481000000116,464.8858725,464.8858725,48,4.698,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,3,39,11,,,,,,,,3.3,464.8858725,468.18969640000023,468.1895393000003,0.3055154999997285,468.6362831000001,468.6362831000001,m,0.48965339999995194,472.3657986000003,472.3657986000003,49,3.163,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,4,40,7,,,,,,,,3.5,472.3657986000003,475.8706452000001,475.8706893000002,0.3006632999999965,476.3155018000002,476.3155018000002,n,0.46583190000001196,480.5985515000002,480.5985515000002,11,3.748,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,5,41,6,,,,,,,,4.1,480.5985515000002,484.69859670000005,484.69849150000016,0.3052871999998388,485.14534060000005,485.14534060000005,n,0.4999514999999519,489.7560228000002,489.7560228000002,10,4.046,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,6,42,5,,,,,,,,3.3,489.7560228000002,493.0609008000001,493.06092350000006,0.30462900000020454,493.50459360000013,493.50459360000013,n,0.6014000999998643,496.82335600000033,496.82335600000033,10,2.643,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,7,43,0,,,,,,,,3.8,496.82335600000033,500.6240103,500.62420099999997,0.304685900000095,501.06785100000025,501.06785100000025,m,0.669352699999763,504.79997360000016,504.79997360000016,50,2.981,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,8,44,8,,,,,,,,4,504.79997360000016,508.80579260000013,508.8056002000002,0.3051390000000538,509.2517935000001,509.2517935000001,n,0.5048507999999856,512.2455293000003,512.2455293000003,9,2.44,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,9,45,9,,,,,,,,3.2,512.2455293000003,515.4450062000001,515.4450463000002,0.30536510000001726,515.8919164000004,515.8919164000004,n,0.5990861000000223,519.8250231000002,519.8250231000002,9,3.255,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,10,46,2,,,,,,,,3,519.8250231000002,522.8282509000001,522.8283571000001,0.30474729999968986,523.2722919000003,523.2722919000003,m,0.5294717000001583,526.0903636000003,526.0903636000003,51,2.227,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,11,47,1,,,,,,,,3.5,526.0903636000003,529.5929535,529.5928978000001,0.3050922999996146,530.0389915000001,530.0389915000001,m,0.5509729000000334,532.6766202000003,532.6766202000003,51,2.013,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,0,0,1,,,,,,,,4,532.6766202000003,536.6767354000003,536.6767925000003,0.30490510000026916,537.1209418000003,537.1209418000003,m,0.8475597999999991,540.5716842000002,540.5716842000002,48,2.532,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,1,1,0,,,,,,,,3.6,540.5716842000002,544.1707014000003,544.1707143000002,0.30061209999985294,544.6155618000003,544.6155618000003,n,0.48425689999976385,546.8225873000001,546.8225873000001,11,1.612,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,2,2,3,,,,,,,,5,546.8225873000001,551.8248564,551.8250096,0.30441369999971357,552.2685891000001,552.2685891000001,m,0.5035556999996516,555.3735182,555.3735182,49,2.492,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,3,3,2,,,,,,,,5,555.3735182,560.3738608000003,560.3738798000003,0.30530700000008437,560.8183923000001,560.8183923000001,n,0.49020470000004934,563.6866582000002,563.6866582000002,10,2.304,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,1,0,4,1,,,,,,,,4.9,563.6866582000002,568.590655,568.5905422,0.3048782000000756,569.0350019000002,569.0350019000002,m,0.5429767000000538,575.148252,575.148252,46,5.485,,,sub-028,55,110,700,bloc_loop.csv,2023-06-21_08h34.44.889,PainUncertainty,2022.2.5,144.19444332306034,
