cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,choice_pain.stopped,Choice.stopped,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,6,6,5,,,,,,,,3.4,498.43401630000153,501.8365322000027,501.8365062600002,0.3053805999988981,502.28522990000056,502.28522990000056,n,0.7948594000008598,505.09813340000255,505.09813340000255,17,1.963,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,7,7,7,,,,,,,,4.4,505.09813340000255,509.4974000000002,509.4988416600005,0.30401139999958104,509.94146690000343,509.94146690000343,n,1.3145709999989776,513.4290045000016,513.4290045000016,8,2.101,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,8,8,2,,,,,,,,3.6,513.4290045000016,517.0333992000014,517.0331428600017,0.29917050000221934,517.4752071000003,517.4752071000003,None,,521.8698258000004,521.8698258000004,28,1.885,519.9447907000031,519.9447907000031,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,9,9,0,,,,,,,,3.8,521.8698258000004,525.6726307000026,525.6727806600007,0.3048964999979944,526.1171877000015,526.1171877000015,None,,531.4139650000034,531.4139650000034,42,2.796,528.5853447000009,528.5853447000009,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,10,10,4,,,,,,,,4.6,531.4139650000034,536.0141263000005,536.0141890600004,0.30512779999844497,536.4588392000005,536.4588392000005,None,,542.349692900003,542.349692900003,48,3.379,538.9269061000014,538.9269061000014,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,11,11,9,,,,,,,,3.3,542.349692900003,545.6548959000029,545.6547542600034,0.3047728999990795,546.0985602000001,546.0985602000001,n,1.3158953999991354,549.2876606999998,549.2876606999998,1,1.789,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,0,12,2,,,,,,,,3.2,549.2876606999998,552.4883546000019,552.4883970600036,0.30494869999893126,552.9325374,552.9325374,m,1.0411597000020265,556.6398337000028,556.6398337000028,40,2.613,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,1,13,1,,,,,,,,3.1,556.6398337000028,559.7393100000008,559.7393054600012,0.30570019999868236,560.1876951000013,560.1876951000013,m,2.3928127999970457,565.6077360000018,565.6077360000018,35,2.969,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,2,14,3,,,,,,,,3.5,565.6077360000018,569.1084708000017,569.1085585600027,0.30513969999810797,569.5526149000034,569.5526149000034,m,1.3207499999989523,573.8407480000023,573.8407480000023,49,2.914,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,3,15,0,,,,,,,,4.9,573.8407480000023,578.7416643000033,578.741660360001,0.305019600000378,579.185860900001,579.185860900001,m,1.122354399998585,584.440049300003,584.440049300003,43,4.073,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,4,16,4,,,,,,,,3.5,584.440049300003,587.9441323000028,587.944167260002,0.3049334999996063,588.3882819999999,588.3882819999999,m,1.1581543999964197,591.2841348000002,591.2841348000002,50,1.664,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,5,17,9,,,,,,,,3.2,591.2841348000002,594.4866030000012,594.4865784600021,0.30502920000071754,594.931074600001,594.931074600001,n,2.3899745999988227,599.579254100001,599.579254100001,1,2.197,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,6,18,5,,,,,,,,3.3,599.579254100001,602.8837853000005,602.8838631600025,0.30071699999825796,603.3278562000014,603.3278562000014,n,1.9401387999969302,608.1480979000007,608.1480979000007,6,2.816,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,7,19,7,,,,,,,,3.4,608.1480979000007,611.5511538999999,611.5513211600024,0.3048812999986694,611.9955237000031,611.9955237000031,n,1.153032099999109,615.757504600002,615.757504600002,2,2.553,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,8,20,8,,,,,,,,4.9,615.757504600002,620.6563950000018,620.6565423600019,0.30485159999807365,621.1006338000007,621.1006338000007,n,0.842086399999971,625.2067268000028,625.2067268000028,4,3.206,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,9,21,10,,,,,,,,3.6,625.2067268000028,628.8103015000015,628.8104047600006,0.3047658999967098,629.2581232000011,629.2581232000011,n,0.7339296999962244,631.8080909000018,631.8080909000018,6,1.757,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,10,22,6,,,,,,,,3.7,631.8080909000018,635.5124693000034,635.512532360002,0.304862699998921,635.9566565000023,635.9566565000023,n,0.6524992999984534,638.9702491000025,638.9702491000025,1,2.288,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,11,23,11,,,,,,,,4.3,638.9702491000025,643.2709162000028,643.2708969600004,0.3014139000006253,643.7157001000014,643.7157001000014,m,1.3752588999996078,648.0193623000014,648.0193623000014,49,2.844,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,0,24,7,,,,,,,,4.9,648.0193623000014,652.9243486000014,652.9242304600026,0.3074080000005779,653.3760653000027,653.3760653000027,n,0.878508800000418,657.9770408000004,657.9770408000004,7,3.67,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,1,25,9,,,,,,,,3.5,657.9770408000004,661.4811780000018,661.4814120600037,0.3012784999991709,661.9255248000009,661.9255248000009,n,0.6010921999986749,663.9426843000001,663.9426843000001,11,1.336,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,2,26,0,,,,,,,,4.7,663.9426843000001,668.6419754000017,668.6417359600033,0.30092449999938253,669.0859409000004,669.0859409000004,m,0.7809116999997059,671.8543004000021,671.8543004000021,54,1.914,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,3,27,6,,,,,,,,3.9,671.8543004000021,675.753428400003,675.7533969600023,0.3053925000021991,676.2015434000023,676.2015434000023,n,1.2735983999991731,680.3916761,680.3916761,6,2.841,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,4,28,3,,,,,,,,4,680.3916761,684.3933750000033,684.3933715600011,0.30505189999894355,684.8378047000006,684.8378047000006,m,0.8780071000001044,688.4333772000027,688.4333772000027,70,2.636,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,5,29,10,,,,,,,,3.1,688.4333772000027,691.5330833000007,691.5331380600015,0.30650729999979376,691.9825172000019,691.9825172000019,n,0.5500715000016498,696.2972321000016,696.2972321000016,4,3.698,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,6,30,2,,,,,,,,4.1,696.2972321000016,700.402315000003,700.4022856600001,0.29967480000050273,700.8476725,700.8476725,m,0.7299162999988766,705.5217957000023,705.5217957000023,65,3.872,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,7,31,8,,,,,,,,4.9,705.5217957000023,710.4264941000001,710.4246024600012,0.2994911999994656,710.8688672000026,710.8688672000026,n,0.5757159999957366,713.690728900001,713.690728900001,6,2.177,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,8,32,11,,,,,,,,4.5,713.690728900001,718.1896059000028,718.1907346600034,0.3039170000010927,718.6373628000001,718.6373628000001,m,0.6083767999989504,721.1892187000012,721.1892187000012,70,1.879,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,9,33,4,,,,,,,,4.6,721.1892187000012,725.7947715000009,725.7946610600026,0.30525459999989835,726.2427542000005,726.2427542000005,None,,731.8824177000024,731.8824177000024,40,3.121,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,10,34,5,,,,,,,,3.5,731.8824177000024,735.3857008000014,735.3857776600031,0.3049719000009645,735.8298367000025,735.8298367000025,n,0.6809264000003168,739.0137742000006,739.0137742000006,7,2.433,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,11,35,1,,,,,,,,3.8,739.0137742000006,742.8174674000002,742.8171883600022,0.3056624999990163,743.2624173000004,743.2624173000004,m,0.7368038999957207,745.5841577000028,745.5841577000028,56,1.502,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,0,36,10,,,,,,,,4.6,745.5841577000028,750.1866255000023,750.1867859600003,0.30445850000251085,750.6309660000006,750.6309660000006,n,0.5372622999966552,752.6500420000011,752.6500420000011,10,1.406,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,1,37,2,,,,,,,,4.3,752.6500420000011,756.9509039000004,756.9508878600005,0.30522410000048694,757.3953529999999,757.3953529999999,m,0.9562403999989328,760.4529991000018,760.4529991000018,38,2.018,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,2,38,8,,,,,,,,3.6,760.4529991000018,764.0557118000033,764.0558052600005,0.3052890999970259,764.5003676000015,764.5003676000015,n,0.7072508999954152,768.3978508,768.3978508,2,3.131,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,3,39,9,,,,,,,,4.9,768.3978508,773.3000169000006,773.2999554600007,0.3053753999993205,773.7443187000026,773.7443187000026,n,0.6779433999981848,777.8603286000034,777.8603286000034,7,3.371,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,4,40,11,,,,,,,,3,777.8603286000034,780.8635926000024,780.8635586600009,0.3052783000021009,781.307744400001,781.307744400001,m,1.7972291999976733,785.3909354000025,785.3909354000025,48,2.231,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,5,41,3,,,,,,,,3.4,785.3909354000025,788.795022600003,788.7950728600023,0.3051053999988653,789.2392045000015,789.2392045000015,m,1.2531319999980042,792.0421757000004,792.0421757000004,36,1.469,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,6,42,6,,,,,,,,4.5,792.0421757000004,796.5459236000024,796.5458971600034,0.3053259000007529,796.9908765,796.9908765,n,1.052883299998939,801.9532209000026,801.9532209000026,3,3.83,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,7,43,0,,,,,,,,4,801.9532209000026,805.9570456000001,805.9569930600024,0.3049099000018032,806.4009225000009,806.4009225000009,m,1.4503898999973899,810.1064283000014,810.1064283000014,48,2.183,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,8,44,7,,,,,,,,3.9,810.1064283000014,814.0066029000009,814.0064160600028,0.3048125999994227,814.450922,814.450922,n,0.5816397999988112,818.0051598000027,818.0051598000027,5,2.9,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,9,45,1,,,,,,,,3.6,818.0051598000027,821.604612500003,821.6045916600029,0.3007953999986057,822.0493281000017,822.0493281000017,m,1.2180508999990707,824.6398644000001,824.6398644000001,54,1.295,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,10,46,5,,,,,,,,3.1,824.6398644000001,827.7446125000024,827.7445701600024,0.29926999999952386,828.1868809000007,828.1868809000007,n,0.5760745999978099,831.5137248999999,831.5137248999999,0,2.678,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,11,47,4,,,,,,,,4.9,831.5137248999999,836.4187840000013,836.418789660003,0.3051768000004813,836.8629569000004,836.8629569000004,None,,840.7206111000014,840.7206111000014,43,1.331,839.3313540000017,839.3313540000017,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,0,0,2,,,,,,,,4.9,840.7206111000014,845.621305800003,845.6212803600007,0.30199290000018664,846.0670112000007,846.0670112000007,n,1.1049363999991328,848.3777072000012,848.3777072000012,7,1.136,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,1,1,1,,,,,,,,5,848.3777072000012,853.3791609,853.3792415600016,0.3058214000011503,853.8262737000005,853.8262737000005,m,0.9133673999967868,855.8913786000012,855.8913786000012,50,1.093,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,2,2,3,,,,,,,,3.2,855.8913786000012,859.0951987000008,859.0952345600032,0.30514209999819286,859.5394112000031,859.5394112000031,m,2.145960300000297,863.8537987000018,863.8537987000018,39,2.09,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,3,3,0,,,,,,,,4.7,863.8537987000018,868.5549121000004,868.5550601600022,0.30470700000296347,868.9988714000028,868.9988714000028,n,0.7397110999991128,872.2790778000017,872.2790778000017,5,2.462,,,,,sub-055,70,110,700,bloc_loop.csv,2023-10-02_17h06.21.632,PainUncertainty,2022.2.5,144.25955178106494,
