cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,key_resp_3.started,key_resp_6.started,choice_pain.stopped,Choice.stopped,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,0,12,11,,,,,,,,4,466.8735120000001,470.8776056000006,470.87753769000153,0.3004168999996182,471.32112250000137,471.32112250000137,m,1.2282162999981665,475.28411400000005,475.28411400000005,70,2.68,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,1,13,3,,,,,,,,4.7,475.28411400000005,479.98928180000075,479.98929949000046,0.3049326000000292,480.43329170000106,480.43329170000106,m,1.0856494999989081,484.7639298000013,484.7639298000013,68,3.178,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,2,14,9,,,,,,,,4.2,484.7639298000013,488.96294410000155,488.96302119000063,0.3048844000004465,489.41097270000137,489.41097270000137,n,1.1804093999980978,493.78148690000125,493.78148690000125,16,3.126,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,3,15,4,,,,,,,,4.8,493.78148690000125,498.5815483000006,498.58165379000127,0.3049955000005866,499.02605399999993,499.02605399999993,m,0.9879568999967887,501.98313130000133,501.98313130000133,70,1.907,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,4,16,5,,,,,,,,3.7,501.98313130000133,505.68682440000157,505.686923990001,0.304807599999549,506.1310981000006,506.1310981000006,n,0.9933852999984083,510.3435453000002,510.3435453000002,11,3.163,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,5,17,8,,,,,,,,4.6,510.3435453000002,514.9447112000016,514.94472179,0.30003559999931895,515.3897253000014,515.3897253000014,n,1.0653720999980578,520.2236354000015,520.2236354000015,12,3.712,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,6,18,7,,,,,,,,3.8,520.2236354000015,524.0292400000017,524.0292170900015,0.3051491000005626,524.4737625000016,524.4737625000016,n,0.970684899999469,528.1049018000012,528.1049018000012,12,2.609,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,7,19,10,,,,,,,,3.3,528.1049018000012,531.4050593000011,531.4050855900008,0.30561149999994086,531.8518613000015,531.8518613000015,n,0.8820570999978372,536.1956352000016,536.1956352000016,14,3.401,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,8,20,1,,,,,,,,4.9,536.1956352000016,541.1010037000015,541.1010524900015,0.3046809999996185,541.5448574000002,541.5448574000002,m,0.8598451999987446,546.6504258000004,546.6504258000004,79,3.171,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,9,21,6,,,,,,,,3,546.6504258000004,549.6503663000003,549.6504212900003,0.3050991999989492,550.0984907000002,550.0984907000002,n,0.969346099998802,553.6215201000014,553.6215201000014,13,2.466,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,10,22,2,,,,,,,,3.4,553.6215201000014,557.0262594000014,557.0262909900015,0.30110229999991134,557.4710967999999,557.4710967999999,m,0.9399718999975448,561.5027314000017,561.5027314000017,76,3.025,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,11,23,0,,,,,,,,3.6,561.5027314000017,565.1040999000015,565.1041319899999,0.30504300000029616,565.5503836000007,565.5503836000007,m,0.8646710999983043,569.3356833000016,569.3356833000016,77,2.865,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,0,24,3,,,,,,,,4.6,569.3356833000016,573.939435100001,573.9384397900016,0.30495320000045467,574.3822175000005,574.3822175000005,m,1.215678399999888,579.1195754,579.1195754,74,3.469,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,1,25,6,,,,,,,,3.4,579.1195754,582.5224206000003,582.5225314900002,0.304979500000627,582.9666038000014,582.9666038000014,n,0.8368335999984993,587.3532569000017,587.3532569000017,10,3.482,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,2,26,4,,,,,,,,4,587.3532569000017,591.3574145000002,591.3574872900011,0.301111700000547,591.8016209000016,591.8016209000016,m,0.8917749999982334,595.4424550000003,595.4424550000003,75,2.683,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,3,27,9,,,,,,,,3.1,595.4424550000003,598.5454406000008,598.5453352900007,0.30505280000033963,598.9895524000003,598.9895524000003,n,0.9017262999986997,603.8198693000013,603.8198693000013,11,3.88,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,4,28,2,,,,,,,,4.5,603.8198693000013,608.3247691000015,608.3247559900013,0.30471460000080697,608.7684813000014,608.7684813000014,m,0.787157799999477,612.4710153000015,612.4710153000015,78,2.86,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,5,29,0,,,,,,,,3.5,612.4710153000015,615.971096700001,615.9712617900008,0.3047701999985293,616.4155540000011,616.4155540000011,m,0.7861203999982536,621.1827066000005,621.1827066000005,78,3.914,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,6,30,10,,,,,,,,4.2,621.1827066000005,625.3818139000014,625.3819260900003,0.30511310000110825,625.826177500001,625.826177500001,n,0.7547954999972717,630.1999043000014,630.1999043000014,11,3.559,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,7,31,8,,,,,,,,4.2,630.1999043000014,634.4040908000006,634.4043002900002,0.3048815000001923,634.8520046000012,634.8520046000012,n,1.045048299998598,638.3843719000015,638.3843719000015,12,2.431,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,8,32,11,,,,,,,,3.5,638.3843719000015,641.8838285000002,641.8840968900007,0.3054386000003433,642.3330297000011,642.3330297000011,m,1.3660257999981695,646.844360000001,646.844360000001,78,3.088,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,9,33,1,,,,,,,,3.1,646.844360000001,649.947273400001,649.9474828900005,0.3003558000000339,650.3933254000003,650.3933254000003,m,0.8619553999997152,654.4366180000015,654.4366180000015,80,3.124,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,10,34,7,,,,,,,,3.9,654.4366180000015,658.3376522000017,658.3378209900005,0.3048362999998062,658.7815251000011,658.7815251000011,n,0.971804399998291,663.9824818000016,663.9824818000016,6,3.143,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,11,35,5,,,,,,,,5,663.9824818000016,668.9847994000011,668.9849307900007,0.30533660000037344,669.4331977000002,669.4331977000002,n,0.9293666999983543,673.4471558000005,673.4471558000005,11,3.025,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,0,36,8,,,,,,,,4.4,673.4471558000005,677.8466094000014,677.8465796900003,0.30522340000061376,678.2906917,678.2906917,n,0.6999160999985179,682.0486241000017,682.0486241000017,15,2.998,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,1,37,5,,,,,,,,4.5,682.0486241000017,686.5489755000017,686.5490084900015,0.3051867000012862,686.993599200001,686.993599200001,n,1.0360660999976972,690.2816062000002,690.2816062000002,14,2.184,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,2,38,9,,,,,,,,4.2,690.2816062000002,694.4809909000014,694.4809935900015,0.3048538999992161,694.9250000000011,694.9250000000011,n,0.9066661999986536,699.0257076000016,699.0257076000016,16,3.13,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,3,39,3,,,,,,,,3.7,699.0257076000016,702.7245800000001,702.7247620900001,0.30481030000009923,703.1688254000001,703.1688254000001,m,0.780778399997871,706.0437540000003,706.0437540000003,80,2.039,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,4,40,0,,,,,,,,4.1,706.0437540000003,710.1492233000008,710.1493214900005,0.3048849999995582,710.5935044000016,710.5935044000016,m,0.7999880999977904,714.7583732000003,714.7583732000003,84,3.295,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,5,41,11,,,,,,,,4.2,714.7583732000003,718.9653113000004,718.9632029900007,0.3048215999988315,719.4087655000003,719.4087655000003,m,1.0306904999979452,723.0542679000009,723.0542679000009,80,2.559,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,6,42,4,,,,,,,,3.6,723.0542679000009,726.6580455000003,726.6581216900016,0.3002073999996355,727.1030568000006,727.1030568000006,m,1.624567399998341,730.8894910000017,730.8894910000017,80,2.101,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,7,43,7,,,,,,,,3.8,730.8894910000017,734.6941471000009,734.6945959900007,0.3048722999992606,735.1422295000011,735.1422295000011,n,0.5699390999980096,738.4670337000007,738.4670337000007,11,2.693,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,8,44,1,,,,,,,,4.9,738.4670337000007,743.3685050000004,743.368541690001,0.30506719999903,743.8125435000002,743.8125435000002,m,0.8586518999982218,747.7714466000016,747.7714466000016,79,3.038,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,9,45,10,,,,,,,,3.3,747.7714466000016,751.0711678000007,751.0712546900016,0.3051286000008986,751.5186928000003,751.5186928000003,n,0.9832971999985602,755.4292159000015,755.4292159000015,8,2.872,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,10,46,2,,,,,,,,4.1,755.4292159000015,759.5301491000009,759.5302158900016,0.30502420000084385,759.9743877000001,759.9743877000001,m,0.8761400999992475,763.3589198000009,763.3589198000009,82,2.454,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,11,47,6,,,,,,,,3,763.3589198000009,766.3578061000007,766.3581217900013,0.30445460000009916,766.8018730000003,766.8018730000003,n,0.902249099999608,770.075176100001,770.075176100001,8,2.31,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,0,0,3,,,,,,,,3,770.075176100001,773.0803982000016,773.0809518900008,0.30481329999929585,773.5247541000008,773.5247541000008,m,0.9894415999988269,777.6672499000015,777.6672499000015,83,3.101,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,1,1,2,,,,,,,,4.9,777.6672499000015,782.5676680000015,782.5677173900007,0.3050153999993199,783.0118016000015,783.0118016000015,n,1.1412493999978324,787.6276155000014,787.6276155000014,6,3.418,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,2,2,0,,,,,,,,3.7,787.6276155000014,791.3326411000016,791.332746890001,0.30526259999896865,791.7805088000005,791.7805088000005,n,1.3894535999988875,795.2530899000012,795.2530899000012,7,2.032,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,3,3,1,,,,,,,,3,795.2530899000012,798.2571549000004,798.257192290001,0.30503309999949124,798.7015744,798.7015744,m,0.8033970999986195,803.4559942000014,803.4559942000014,85,3.886,,,,,sub-062,45,85,700,bloc_loop.csv,2023-10-25_15h52.34.797,PainUncertainty,2022.2.5,143.1419954253813,
