cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,6,6,3,,,,,,,,3.1,132.4725752999948,135.57229399999778,135.57223123000003,0.3013429999991786,136.01651079999283,136.01651079999283,m,0.8957448000146542,138.8816181999864,138.8816181999864,29,1.893,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,7,7,5,,,,,,,,4.2,138.8816181999864,143.08697999999276,143.08689672999898,0.3047303999919677,143.53085419999843,143.53085419999843,n,0.6524433000013232,147.74880589998793,147.74880589998793,2,3.497,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,8,8,1,,,,,,,,3.2,147.74880589998793,150.94872809998924,150.94877002998837,0.3050345999945421,151.39324939998914,151.39324939998914,m,0.6633092999982182,153.9940854999877,153.9940854999877,30,1.886,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,9,9,0,,,,,,,,4,153.9940854999877,157.99849329999415,157.99863612999033,0.3050608000048669,158.4466628999944,158.4466628999944,m,0.5550310999969952,161.88937759998953,161.88937759998953,30,2.807,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,10,10,10,,,,,,,,5,161.88937759998953,166.89505029999418,166.89503082999144,0.30510579999827314,167.3393800999911,167.3393800999911,n,0.6092543000122532,170.11756629998854,170.11756629998854,3,2.099,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,11,11,2,,,,,,,,3.2,170.11756629998854,173.31975769999553,173.31969232999253,0.3049120999930892,173.76360889998614,173.76360889998614,m,0.5838328000099864,175.66171639999084,175.66171639999084,30,1.248,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,0,12,10,,,,,,,,3.2,175.66171639999084,178.8618284999975,178.86195672999892,0.30483240001194645,179.3060628999956,179.3060628999956,n,0.5826340000057826,181.4289654999884,181.4289654999884,3,1.483,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,1,13,5,,,,,,,,4.7,181.4289654999884,186.1335706999962,186.1335075299954,0.3001769999973476,186.57843929999217,186.57843929999217,n,0.8061764000012772,188.90645409999706,188.90645409999706,1,1.462,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,2,14,6,,,,,,,,4.5,188.90645409999706,193.40559609999764,193.40563252999854,0.3046353000099771,193.84939519999898,193.84939519999898,n,0.4799438000045484,197.45611679999274,197.45611679999274,4,3.052,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,3,15,11,,,,,,,,3.7,197.45611679999274,201.15644999999495,201.15677202998776,0.30466120000346564,201.60438239999348,201.60438239999348,m,0.6300919000059366,205.18826729999273,205.18826729999273,31,2.892,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,4,16,1,,,,,,,,3.2,205.18826729999273,208.3931578999909,208.3931280299963,0.30513860000064597,208.83781319999252,208.83781319999252,m,1.3091793000057805,212.57215259999793,212.57215259999793,30,2.344,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,5,17,9,,,,,,,,3.7,212.57215259999793,216.27601219998905,216.27613632998836,0.30534459999762475,216.72546669999429,216.72546669999429,n,0.5828485000092769,219.4261478999979,219.4261478999979,2,2.039,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,6,18,2,,,,,,,,3.9,219.4261478999979,223.32546849999926,223.32552023000025,0.30505920000723563,223.77018769999268,223.77018769999268,m,0.6534998999995878,226.84010069999204,226.84010069999204,30,2.337,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,7,19,8,,,,,,,,3.8,226.84010069999204,230.6457403999957,230.64569412999262,0.305035700002918,231.0900707999972,231.0900707999972,n,0.42717239999910817,233.26185049999913,233.26185049999913,1,1.69,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,8,20,7,,,,,,,,3.7,233.26185049999913,236.96607239999867,236.96596632999135,0.30514290000428446,237.41383709998627,237.41383709998627,n,0.6550952000106918,241.62070219998714,241.62070219998714,1,3.475,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,9,21,0,,,,,,,,4.8,241.62070219998714,246.4254787999962,246.4255067299906,0.3050218999997014,246.86964959999023,246.86964959999023,m,0.7068874999968102,249.3532761999959,249.3532761999959,29,1.712,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,10,22,3,,,,,,,,3.8,249.3532761999959,253.15552509999543,253.15537272999936,0.30516950000310317,253.59960579998733,253.59960579998733,m,1.1878794000076596,256.50983239999914,256.50983239999914,31,1.663,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,11,23,4,,,,,,,,3.1,256.50983239999914,259.61490349999804,259.61676192999005,0.3035941999987699,260.06305469998915,260.06305469998915,m,0.5909373000031337,262.7740010999987,262.7740010999987,30,2.058,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,0,24,0,,,,,,,,4.3,262.7740010999987,267.0738360999967,267.07371072998797,0.300437999991118,267.5198237000004,267.5198237000004,m,0.5802944000024581,271.2103236999974,271.2103236999974,29,3.044,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,1,25,4,,,,,,,,5,271.2103236999974,276.2137739999889,276.213863829989,0.30486250000831205,276.65804209999624,276.65804209999624,m,0.5745532000000821,278.22369569999864,278.22369569999864,30,0.942,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,2,26,11,,,,,,,,3.3,278.22369569999864,281.5269837999949,281.52692452999474,0.3051846000016667,281.9711452999909,281.9711452999909,m,0.7707927000010386,284.83992189999844,284.83992189999844,32,2.032,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,3,27,7,,,,,,,,3.2,284.83992189999844,288.04163409999455,288.04159492998735,0.3049886999942828,288.4857440999913,288.4857440999913,n,0.6732503000093857,292.1911637999874,292.1911637999874,5,2.968,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,4,28,5,,,,,,,,4,292.1911637999874,296.19539839999925,296.19531882999,0.3053453000029549,296.63965839998855,296.63965839998855,n,0.8637429999944288,299.65228039999784,299.65228039999784,4,2.081,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,5,29,10,,,,,,,,3.3,299.65228039999784,302.95526739998604,302.95350132999886,0.30063430000154767,303.3979404999991,303.3979404999991,n,0.5909499999979744,307.88097449998895,307.88097449998895,1,3.831,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,6,30,8,,,,,,,,3.9,307.88097449998895,311.78125049998926,311.78116072998967,0.30490289999579545,312.22719929998857,312.22719929998857,n,0.5203806999925291,315.69430449999345,315.69430449999345,2,2.865,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,7,31,1,,,,,,,,3.5,315.69430449999345,319.19814699998824,319.19821572998774,0.30476489999273326,319.6461313999898,319.6461313999898,m,0.4908340000110911,323.2981449999934,323.2981449999934,28,3.094,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,8,32,2,,,,,,,,3.9,323.2981449999934,327.1991657999897,327.19912732998785,0.30541399998764973,327.6477917999873,327.6477917999873,m,0.5900326999981189,329.8189861999999,329.8189861999999,28,1.504,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,9,33,9,,,,,,,,3.2,329.8189861999999,333.0191563999979,333.01917252998976,0.30535030001192354,333.46415899999556,333.46415899999556,n,0.46313970000483096,335.7775655999867,335.7775655999867,3,1.79,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,10,34,6,,,,,,,,4.3,335.7775655999867,340.0826215999987,340.08260273000053,0.30535900000541005,340.52696699999797,340.52696699999797,n,0.5139491000009002,345.81181970000034,345.81181970000034,1,4.705,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,11,35,3,,,,,,,,4.1,345.81181970000034,349.91714219999267,349.9170701299969,0.3053109000029508,350.3613273999945,350.3613273999945,m,0.41848579999350477,352.3308388999867,352.3308388999867,29,1.483,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,0,36,1,,,,,,,,3.1,352.3308388999867,355.4316426999867,355.4316400299955,0.2991357999999309,355.87392539999564,355.87392539999564,m,0.6472509000013815,358.72184919999563,358.72184919999563,31,2.15,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,1,37,4,,,,,,,,4.4,358.72184919999563,363.1271856999956,363.1272383299889,0.30508250001003034,363.5757362999866,363.5757362999866,m,0.5011623000027612,365.97559829999227,365.97559829999227,34,1.831,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,2,38,8,,,,,,,,3.5,365.97559829999227,369.4751629999955,369.4751168299932,0.30500030000985134,369.91965809999965,369.91965809999965,n,0.5038869999989402,372.1272098999907,372.1272098999907,2,1.649,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,3,39,9,,,,,,,,4.5,372.1272098999907,376.62888619999285,376.6288834300009,0.3048502000019653,377.073384599993,377.073384599993,n,0.5835307000088505,382.62534799998684,382.62534799998684,1,4.915,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,4,40,10,,,,,,,,4.8,382.62534799998684,387.4287118999928,387.42882042998974,0.3047514000063529,387.87761039999896,387.87761039999896,n,0.517348099994706,390.9194812999922,390.9194812999922,3,2.451,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,5,41,7,,,,,,,,3,390.9194812999922,393.92248159999144,393.92255662999526,0.300966700000572,394.3671042999922,394.3671042999922,n,0.3959281999996165,398.7485861999885,398.7485861999885,1,3.905,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,6,42,11,,,,,,,,4,398.7485861999885,402.7499664999923,402.7499894299923,0.30502589998650365,403.1940750999929,403.1940750999929,m,0.5749108000018168,406.51417429999856,406.51417429999856,31,2.665,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,7,43,5,,,,,,,,3.1,406.51417429999856,409.6187979999959,409.6188504299877,0.3050431000010576,410.06329969999206,410.06329969999206,n,0.5250587000045925,414.05367249999836,414.05367249999836,2,3.413,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,8,44,6,,,,,,,,4.7,414.05367249999836,418.75891049999336,418.75895182998795,0.304977300009341,419.20739889999095,419.20739889999095,n,1.0314922999968985,421.91689719998976,421.91689719998976,5,1.595,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,9,45,0,,,,,,,,5,421.91689719998976,426.92019619999337,426.92144722998785,0.2993706999986898,427.3644764999917,427.3644764999917,m,0.9408714000019245,431.24594239999715,431.24594239999715,31,2.885,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,10,46,3,,,,,,,,3.8,431.24594239999715,435.04579429999285,435.04577192999716,0.29903059999924153,435.48836579998897,435.48836579998897,m,1.004705200000899,439.1389153999917,439.1389153999917,31,2.595,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,11,47,2,,,,,,,,3.3,439.1389153999917,442.44263659999706,442.442624729994,0.3017025000008289,442.8876945999946,442.8876945999946,m,0.44419330000528134,444.0777143999876,444.0777143999876,30,0.684,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,0,0,1,,,,,,,,3.3,444.0777143999876,447.3804303999932,447.3804543300008,0.3051378000091063,447.82473709998885,447.82473709998885,m,0.45282330000190996,450.3089840999892,450.3089840999892,30,1.976,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,1,1,3,,,,,,,,4.9,450.3089840999892,455.2146604999871,455.2146602299996,0.3055428000079701,455.66122539999196,455.66122539999196,m,0.9138284000073327,458.15285319999384,458.15285319999384,33,1.503,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,2,2,2,,,,,,,,4.2,458.15285319999384,462.3544986999914,462.3545964299934,0.3049265000008745,462.7986397999921,462.7986397999921,n,0.39760609999939334,466.97300229998655,466.97300229998655,2,3.72,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,3,3,0,,,,,,,,3.5,466.97300229998655,470.4734579999931,470.47340842999404,0.3051513999962481,470.9176807999902,470.9176807999902,n,0.5429647999990266,473.76479629999085,473.76479629999085,4,2.232,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,1,0,4,1,,,,,,,,3.9,473.76479629999085,477.6687457999942,477.66877772999,0.3052351000078488,478.1137996999896,478.1137996999896,m,0.7230641000060132,481.29240399999253,481.29240399999253,31,2.377,,,sub-053,15,40,700,bloc_loop.csv,2023-09-24_11h21.15.574,PainUncertainty,2022.2.5,143.97479867723538,
