cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,key_resp_3.started,key_resp_6.started,choice_pain.stopped,Choice.stopped,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,1,13,6,,,,,,,,3.9,201.25918120000279,205.16618940000262,205.16414831000003,0.3003802999992331,205.60824920000232,205.60824920000232,n,0.6611058999988018,208.27828330000193,208.27828330000193,4,1.934,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,2,14,1,,,,,,,,4.3,208.27828330000193,212.58125360000122,212.581296510002,0.30506529999911436,213.02542259999973,213.02542259999973,m,1.0923210000000836,215.03883400000268,215.03883400000268,10,0.844,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,3,15,10,,,,,,,,4.8,215.03883400000268,219.8397877000025,219.83933021000195,0.3050106999980926,220.28340770000068,220.28340770000068,n,0.5058461999979045,223.23869520000153,223.23869520000153,3,2.397,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,4,16,8,,,,,,,,4.5,223.23869520000153,227.74291920000178,227.74300581000062,0.30488770000010845,228.18737859999965,228.18737859999965,n,0.44670729999779724,231.47309080000196,231.47309080000196,2,2.768,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,5,17,2,,,,,,,,4.1,231.47309080000196,235.57755380000162,235.57767451000183,0.30509430000165594,236.0264711000018,236.0264711000018,m,0.6595197999995435,238.96833980000156,238.96833980000156,13,2.218,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,6,18,0,,,,,,,,4.2,238.96833980000156,243.16829640000287,243.16838721000096,0.3051380999968387,243.61703670000134,243.61703670000134,m,0.6421902999973099,247.16841390000263,247.16841390000263,11,2.851,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,7,19,4,,,,,,,,4.5,247.16841390000263,251.66946000000098,251.66938370999998,0.30516930000158027,252.11359520000042,252.11359520000042,m,0.620842399996036,255.11235080000188,255.11235080000188,13,2.3,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,8,20,7,,,,,,,,4.5,255.11235080000188,259.61474100000123,259.6149088099999,0.30507999999827007,260.0638609000016,260.0638609000016,n,0.7365174999977171,263.5698130000019,263.5698130000019,3,2.698,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,9,21,11,,,,,,,,4.5,263.5698130000019,268.07437779999964,268.07474841000004,0.304417100000137,268.52295850000155,268.52295850000155,m,1.0350775999977486,272.5207173000017,272.5207173000017,14,2.893,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,10,22,9,,,,,,,,3,272.5207173000017,275.5263734,275.52658141000285,0.3054437999999209,275.9751840000026,275.9751840000026,n,0.527628799998638,278.38726600000155,278.38726600000155,2,1.816,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,11,23,3,,,,,,,,4.9,278.38726600000155,283.2915396999997,283.2915254100015,0.30085329999928945,283.73562500000116,283.73562500000116,m,0.6912286999977368,286.0946638000023,286.0946638000023,15,1.593,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,0,24,7,,,,,,,,4.9,286.0946638000023,290.99399710000216,290.994108210002,0.30111930000202847,291.43797910000285,291.43797910000285,n,0.5033874000000651,294.35892610000155,294.35892610000155,3,2.337,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,1,25,2,,,,,,,,5,294.35892610000155,299.3629667000023,299.36278131,0.30487120000179857,299.80682920000254,299.80682920000254,m,0.5954944999975851,303.7895282999998,303.7895282999998,12,3.312,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,2,26,10,,,,,,,,4.9,303.7895282999998,308.6905334000003,308.690485310003,0.3053311000003305,309.1343701000005,309.1343701000005,n,0.43712939999750233,312.8690862000003,312.8690862000003,1,3.227,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,3,27,11,,,,,,,,3.3,312.8690862000003,316.1703097000027,316.17034251000297,0.30554399999891757,316.6189176000007,316.6189176000007,m,0.7461292999978468,319.373951900001,319.373951900001,16,1.935,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,4,28,5,,,,,,,,4.6,319.373951900001,323.97745550000036,323.97722461000086,0.30543970000144327,324.42470120000144,324.42470120000144,n,0.6987635999976192,328.83492730000216,328.83492730000216,2,3.663,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,5,29,9,,,,,,,,4.8,328.83492730000216,333.63761590000286,333.63765741000026,0.3051134999986971,334.08191029999944,334.08191029999944,n,0.7137651999983063,336.95752970000103,336.95752970000103,4,2.087,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,6,30,4,,,,,,,,4.2,336.95752970000103,341.1595673000011,341.1596800100022,0.3048437000034028,341.6073447000017,341.6073447000017,m,0.829078999999183,345.50964810000005,345.50964810000005,14,3.004,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,7,31,6,,,,,,,,3.8,345.50964810000005,349.3132521000007,349.3133562100018,0.30487319999883766,349.75746680000157,349.75746680000157,n,0.8346595999973943,353.22913809999955,353.22913809999955,3,2.566,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,8,32,1,,,,,,,,4.4,353.22913809999955,357.6337414000009,357.63384621000006,0.3004438999996637,358.0786829000026,358.0786829000026,m,0.6205886999996437,361.76584450000155,361.76584450000155,13,2.991,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,9,33,8,,,,,,,,4.7,361.76584450000155,366.4687808000017,366.4687996100009,0.3050068000011379,366.9175114000027,366.9175114000027,n,0.9554145999973116,370.396840100002,370.396840100002,3,2.448,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,10,34,0,,,,,,,,3.2,370.396840100002,373.6011520000029,373.6010196100004,0.3054933000021265,374.0473015000025,374.0473015000025,m,0.761691299998347,377.15924480000103,377.15924480000103,13,2.297,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,11,35,3,,,,,,,,3.6,377.15924480000103,380.7615184000024,380.7615610100009,0.3053464000004169,381.2096210000018,381.2096210000018,m,1.198123599999235,384.51096450000114,384.51096450000114,13,2.052,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,0,36,11,,,,,,,,4.6,384.51096450000114,389.11663430000044,389.11664791000004,0.3051540999986173,389.560846700002,389.560846700002,m,0.9863861999983783,393.3206342000012,393.3206342000012,16,2.699,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,1,37,6,,,,,,,,4.6,393.3206342000012,397.9233052000018,397.9232336100002,0.3050117999991926,398.36750179999945,398.36750179999945,n,0.6981568999981391,402.3665723000013,402.3665723000013,3,3.23,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,2,38,3,,,,,,,,4.9,402.3665723000013,407.26500680000026,407.2667765100021,0.29934850000063307,407.709212400001,407.709212400001,m,0.5818498999979056,411.7525521000025,411.7525521000025,14,3.379,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,3,39,7,,,,,,,,3.2,411.7525521000025,414.9531422,414.9531279100018,0.30173350000040955,415.3983679000012,415.3983679000012,n,0.9127782999967167,419.6325176999999,419.6325176999999,2,3.254,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,4,40,8,,,,,,,,3.5,419.6325176999999,423.1348524999994,423.13480561000034,0.30497529999774997,423.5790699999998,423.5790699999998,n,0.6569767000000866,427.2095407000015,427.2095407000015,1,2.9,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,5,41,2,,,,,,,,3.2,427.2095407000015,430.4134567000001,430.4134559100028,0.3050598000008904,430.8579647000006,430.8579647000006,m,0.6181131000012101,433.37777339999957,433.37777339999957,15,1.851,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,6,42,1,,,,,,,,3.8,433.37777339999957,437.1782822000023,437.17822211000095,0.3053147999999055,437.62619730000006,437.62619730000006,m,0.7458761999951093,439.53220820000206,439.53220820000206,16,1.107,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,7,43,4,,,,,,,,3.8,439.53220820000206,443.3315952000012,443.3316210100027,0.30524270000023535,443.7757782000008,443.7757782000008,m,0.9517487999983132,448.21467680000205,448.21467680000205,16,3.407,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,8,44,10,,,,,,,,3.5,448.21467680000205,451.71505830000024,451.7150503100027,0.3046911999990698,452.15896369999973,452.15896369999973,n,0.6056821999991371,454.91010870000173,454.91010870000173,4,2.08,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,9,45,5,,,,,,,,4.5,454.91010870000173,459.41069340000104,459.41068331000207,0.3050288999984332,459.85873770000035,459.85873770000035,n,0.6626691999990726,461.7194636000022,461.7194636000022,4,1.143,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,10,46,9,,,,,,,,5,461.7194636000022,466.72340030000123,466.7233596100021,0.30517479999980424,467.1679312000015,467.1679312000015,n,0.614291999998386,468.8844074000008,468.8844074000008,4,1.018,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,11,47,0,,,,,,,,3.3,468.8844074000008,472.18940360000124,472.18955981000255,0.30506310000055237,472.63623970000117,472.63623970000117,m,0.6096405999996932,475.16386890000285,475.16386890000285,16,1.844,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,0,0,2,,,,,,,,3.8,475.16386890000285,478.9683374000015,478.96956111000037,0.3041033999979845,479.4171926000017,479.4171926000017,n,0.6321810999979789,481.99109560000215,481.99109560000215,3,1.879,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,1,1,0,,,,,,,,4.1,481.99109560000215,486.09387849999985,486.0939871100025,0.30497269999978016,486.5386436000008,486.5386436000008,n,0.8781394999969052,488.39972580000176,488.39972580000176,2,0.914,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,2,2,3,,,,,,,,3,488.39972580000176,491.400268100002,491.4002750100015,0.3052118999985396,491.8477167000019,491.8477167000019,m,0.8401110999948287,495.5279765000014,495.5279765000014,16,2.788,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,3,3,1,,,,,,,,4,495.5279765000014,499.5328640000007,499.53307041000227,0.30500319999919157,499.97713440000007,499.97713440000007,m,0.6540191999956733,501.5705803000019,501.5705803000019,20,0.886,,,,,sub-044,75,110,700,bloc_loop.csv,2023-08-24_15h23.12.081,PainUncertainty,2022.2.5,142.95435182165255,
