cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,6,6,7,,,,,,,,4.3,128.04951239999997,132.3541106,132.35398759999998,0.2994376999999986,132.79251649999998,132.79251649999998,n,0.6139332000000053,135.8369905,135.8369905,18,2.235,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,7,7,9,,,,,,,,4.4,135.8369905,140.23702579999997,140.23700639999998,0.3048233999999752,140.68124109999997,140.68124109999997,n,0.6209625000000045,143.2224104,143.2224104,21,1.721,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,8,8,1,,,,,,,,3.2,143.2224104,146.42596959999997,146.4259679,0.2997866999999985,146.8698951,146.8698951,m,0.9592267000000021,149.49223519999998,149.49223519999998,54,1.466,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,9,9,6,,,,,,,,4.6,149.49223519999998,154.09399200000001,154.0944917,0.30044789999999466,154.5380134,154.5380134,n,0.639445699999996,156.1421413,156.1421413,20,0.763,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,10,10,11,,,,,,,,4.8,156.1421413,160.94778159999998,160.94790590000002,0.30539519999999243,161.39419429999998,161.39419429999998,m,0.5428457999999949,163.73689559999997,163.73689559999997,55,1.602,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,11,11,2,,,,,,,,3.8,163.73689559999997,167.5386861,167.5389126,0.30236759999999663,167.98306309999998,167.98306309999998,m,0.6361420999999865,169.97212639999998,169.97212639999998,55,1.15,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,0,12,1,,,,,,,,3.9,169.97212639999998,173.87316979999997,173.87303429999997,0.30485740000000305,174.3212148,174.3212148,m,0.5729506999999927,175.90484429999998,175.90484429999998,59,0.802,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,1,13,2,,,,,,,,5,175.90484429999998,180.90859790000002,180.9085973,0.301146000000017,181.35307109999997,181.35307109999997,m,0.48977310000002205,183.32338319999997,183.32338319999997,70,1.261,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,2,14,9,,,,,,,,4.2,183.32338319999997,187.52749439999997,187.52742469999998,0.30110000000001946,187.9718494,187.9718494,n,0.743504399999992,191.17789349999998,191.17789349999998,15,1.908,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,3,15,7,,,,,,,,3.6,191.17789349999998,194.77834000000001,194.778499,0.2991991000000098,195.2169144,195.2169144,n,0.6917201000000119,197.5100114,197.5100114,13,1.394,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,4,16,4,,,,,,,,5,197.5100114,202.51563270000003,202.5155855,0.2993092000000388,202.95360540000001,202.95360540000001,m,0.5033532000000065,205.39360420000003,205.39360420000003,64,1.367,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,5,17,3,,,,,,,,4.3,205.39360420000003,209.6967987,209.6967623,0.30547630000000936,210.1411129,210.1411129,m,0.53595159999999,212.74813690000002,212.74813690000002,67,1.845,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,6,18,8,,,,,,,,5,212.74813690000002,217.75334900000001,217.75316229999999,0.3049740000000156,218.19741020000004,218.19741020000004,n,0.6519439000000062,220.95438760000002,220.95438760000002,18,1.517,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,7,19,0,,,,,,,,4.4,220.95438760000002,225.3582328,225.3582793,0.30138040000002775,225.8030127,225.8030127,m,1.081545800000029,228.6125111,228.6125111,56,1.532,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,8,20,5,,,,,,,,4.2,228.6125111,232.8175602,232.81768520000003,0.3043966000000182,233.26521460000004,233.26521460000004,n,0.6858191000000176,237.4710174,237.4710174,18,3.305,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,9,21,6,,,,,,,,4.5,237.4710174,241.9717533,241.97307160000003,0.3035127999999645,242.41555060000002,242.41555060000002,n,0.6012761000000211,244.8873966,244.8873966,19,1.658,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,10,22,11,,,,,,,,3.9,244.8873966,248.79214960000002,248.7921255,0.3080770000000257,249.2428235,249.2428235,m,0.6108798000000348,251.6684566,251.6684566,73,1.594,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,11,23,10,,,,,,,,4.1,251.6684566,255.77167150000002,255.77177420000004,0.30503120000003037,256.2158619,256.2158619,n,0.6304718999999892,258.2543714,258.2543714,22,1.163,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,0,24,11,,,,,,,,4.1,258.2543714,262.3558535,262.3558718,0.29934789999998657,262.7941312,262.7941312,m,0.6002297999999797,265.9294777,265.9294777,71,2.34,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,1,25,8,,,,,,,,3,265.9294777,268.93308030000003,268.9332098,0.3051494000000048,269.3779503,269.3779503,n,0.599601700000008,271.5732888,271.5732888,17,1.38,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,2,26,5,,,,,,,,3.9,271.5732888,275.4759285,275.47600220000004,0.30582379999998466,275.924865,275.924865,n,0.6866936999999922,278.7207487,278.7207487,18,1.908,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,3,27,1,,,,,,,,3.4,278.7207487,282.1223317,282.1224371,0.2992478999999548,282.5612194,282.5612194,m,0.7930761999999874,284.7161736,284.7161736,70,1.138,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,4,28,0,,,,,,,,3.2,284.7161736,287.9215032,287.9215055,0.305012300000044,288.3655973,288.3655973,m,0.5096716000000043,290.59919130000003,290.59919130000003,65,1.526,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,5,29,7,,,,,,,,3.4,290.59919130000003,293.9986753,293.9985509,0.30541970000001584,294.442951,294.442951,n,0.6885459999999881,297.7313257,297.7313257,13,2.379,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,6,30,3,,,,,,,,3.3,297.7313257,301.0341146,301.0341819,0.30492739999999685,301.4821782,301.4821782,m,0.5599817999999601,302.9101945,302.9101945,70,0.664,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,7,31,10,,,,,,,,4.6,302.9101945,307.5145206,307.51700420000003,0.3003069000000096,307.9601567,307.9601567,n,0.6588271000000105,310.9377116,310.9377116,11,2.109,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,8,32,4,,,,,,,,4.7,310.9377116,315.6399109,315.6399088,0.30551750000000766,316.0881035,316.0881035,m,0.9619452000000166,318.9479978,318.9479978,66,1.687,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,9,33,6,,,,,,,,3.5,318.9479978,322.45340120000003,322.4535482,0.3049900999999977,322.8974898,322.8974898,m,0.7652899000000417,327.0049627,327.0049627,34,3.145,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,10,34,9,,,,,,,,3.5,327.0049627,330.50989450000003,330.5100598,0.3036564999999882,330.9544235,330.9544235,m,0.6154796999999945,334.1521875,334.1521875,34,2.367,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,11,35,2,,,,,,,,3.2,334.1521875,337.3522639,337.3516263,0.3046863000000144,337.7955935,337.7955935,m,0.5068584000000129,340.0835462,340.0835462,68,1.587,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,0,36,10,,,,,,,,4.1,340.0835462,344.1852778,344.1852898,0.30149990000001026,344.629809,344.629809,n,0.6584593000000183,346.4313881,346.4313881,27,0.941,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,1,37,8,,,,,,,,4.6,346.4313881,351.03339470000003,351.0334058,0.3049744999999575,351.4778714,351.4778714,m,1.0866258999999587,354.3781033,354.3781033,43,1.61,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,2,38,5,,,,,,,,3.3,354.3781033,357.6802748,357.68236310000003,0.29983579999998256,358.12453320000003,358.12453320000003,m,1.2838813000000329,361.12638630000004,361.12638630000004,29,1.497,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,3,39,0,,,,,,,,4.7,361.12638630000004,365.8272754,365.82702770000003,0.30427939999998443,366.2711335,366.2711335,m,0.5785646000000071,368.5297714,368.5297714,63,1.464,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,4,40,7,,,,,,,,3,368.5297714,371.5287564,371.528883,0.3017520000000218,371.9746351,371.9746351,n,0.6782592999999935,375.6434082,375.6434082,16,2.79,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,5,41,2,,,,,,,,4.2,375.6434082,379.842773,379.8426279,0.29958579999998847,380.2870737,380.2870737,m,0.570726300000004,382.5981114,382.5981114,67,1.541,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,6,42,1,,,,,,,,3.2,382.5981114,385.8018902,385.8021344,0.3045556000000147,386.2459437,386.2459437,m,0.7500779999999878,389.47490750000003,389.47490750000003,65,2.274,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,7,43,3,,,,,,,,4.9,389.47490750000003,394.378824,394.3790365,0.3001515999999924,394.82333370000003,394.82333370000003,m,0.5683238000000443,397.324184,397.324184,72,1.712,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,8,44,11,,,,,,,,3.8,397.324184,401.1233017,401.1235206,0.30008520000001226,401.5675617,401.5675617,m,0.5959962999999817,403.0473912,403.0473912,70,0.69,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,9,45,9,,,,,,,,3.7,403.0473912,406.7484942,406.7484164,0.3041076000000089,407.192853,407.192853,n,0.7068899000000357,409.41216810000003,409.41216810000003,13,1.317,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,10,46,4,,,,,,,,4,409.41216810000003,413.416418,413.4163333,0.306861500000025,413.8688641,413.8688641,m,0.5580011000000269,416.3030833,416.3030833,71,1.68,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,11,47,6,,,,,,,,4.2,416.3030833,420.5074264,420.5072118,0.3019764000000009,420.952022,420.952022,n,0.6707184999999782,423.8846211,423.8846211,18,1.706,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,0,0,2,,,,,,,,5,423.8846211,428.8899148,428.8900082,0.3049224000000095,429.3340288,429.3340288,n,0.8745918999999986,431.5922437,431.5922437,25,1.173,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,1,1,1,,,,,,,,4.8,431.5922437,436.3977432,436.3978725,0.30009480000001076,436.8422484,436.8422484,m,0.6361210999999827,439.6495667,439.6495667,78,1.964,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,2,2,3,,,,,,,,3.2,439.6495667,442.8505381,442.850799,0.3043744000000288,443.2944201,443.2944201,m,0.6384703000000087,445.86841400000003,445.86841400000003,73,1.732,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,3,3,0,,,,,,,,4.4,445.86841400000003,450.2675505,450.26766779999997,0.3051159000000325,450.7120247,450.7120247,n,0.7382412000000755,454.0549577,454.0549577,17,2.393,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,1,0,4,0,,,,,,,,5,454.0549577,459.06032369999997,459.0603524,0.299079499999948,459.49861089999996,459.49861089999996,n,0.6961503999999792,462.94384110000004,462.94384110000004,11,2.547,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,1,1,5,1,,,,,,,,4.2,462.94384110000004,467.1446458,467.1446299,0.30837769999993725,467.5958158,467.5958158,m,0.6694338999999587,470.25247440000004,470.25247440000004,68,1.775,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,1,2,6,3,,,,,,,,4.2,470.25247440000004,474.4517228,474.4515724,0.301643399999989,474.8958525,474.8958525,m,0.6132702000000023,477.11028030000006,477.11028030000006,73,1.401,,,sub-018,50,100,700,bloc_loop.csv,2023-05-31_12h33.58.155,PainUncertainty,2022.2.5,143.34513063758314,
