cue_,stimulus_,cue_fichier,stimulus_fichier,block_name,block_trials_file,block_n_reps,block_ntrials,block_prob_highP_highT,block_prob_highP_lowT,block_pause_after,Bloc_essai.thisRepN,Bloc_essai.thisTrialN,Bloc_essai.thisN,Bloc_essai.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pause_loop.thisRepN,pause_loop.thisTrialN,pause_loop.thisN,pause_loop.thisIndex,key_resp_5.started,start_calib.started,key_resp_2.started,ISI_duration,pause.started,pause.stopped,cue.started,ISI.started,choice_pain.started,Choice.started,choice_pain.keys,choice_pain.rt,main_text.started,confirm_text.started,ratingScale.response,ratingScale.rt,choice_pain.stopped,Choice.stopped,key_resp_3.started,key_resp_6.started,participant,low_ma,high_ma,failsafe_ma,block_file,date,expName,psychopyVersion,frameRate,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,10,10,2,,,,,,,,5,379.76946979999775,384.7722636000253,384.77256532999456,0.3048261000076309,385.22085250000237,385.22085250000237,m,0.8036419000127353,388.382056500006,388.382056500006,65,2.282,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,0,11,11,7,,,,,,,,3.3,388.382056500006,391.68235100002494,391.6823569300119,0.3048195000155829,392.12652480002725,392.12652480002725,n,0.4223331999965012,394.56220909999683,394.56220909999683,8,1.962,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,0,12,5,,,,,,,,3,394.56220909999683,397.56509150000056,397.56496003004725,0.29969779995735735,398.0098042000318,398.0098042000318,n,2.3684263000031933,401.7202340000076,401.7202340000076,20,1.293,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,1,13,6,,,,,,,,4.8,401.7202340000076,406.5245487000211,406.5244744300377,0.30502539995359257,406.9683817999903,406.9683817999903,n,0.8155212999554351,409.50211030000355,409.50211030000355,12,1.663,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,2,14,7,,,,,,,,4.2,409.50211030000355,413.70602570002666,413.7063267300488,0.3003993000020273,414.1502404999919,414.1502404999919,None,,420.03257770003984,420.03257770003984,30,3.366,416.6174053000286,416.6174053000286,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,3,15,2,,,,,,,,3.7,420.03257770003984,423.73470860003727,423.734679430048,0.30521000002045184,424.17911090003327,424.17911090003327,m,0.7294164000195451,426.74199559999397,426.74199559999397,68,1.775,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,4,16,3,,,,,,,,3.1,426.74199559999397,429.8465925999917,429.8467102300143,0.3047874000039883,430.2906725000357,430.2906725000357,m,0.46073719998821616,431.98458470002515,431.98458470002515,90,1.151,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,5,17,8,,,,,,,,4,431.98458470002515,435.98669540003175,435.9867109300336,0.3017297000042163,436.43077890004497,436.43077890004497,n,0.5388742000213824,438.50168730004225,438.50168730004225,5,1.475,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,6,18,10,,,,,,,,3.9,438.50168730004225,442.40349240001524,442.40359063000653,0.30503829999361187,442.85224620002555,442.85224620002555,n,0.5152898000087589,446.31458679999923,446.31458679999923,15,2.872,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,7,19,4,,,,,,,,3.6,446.31458679999923,449.91868320002686,449.91869893003025,0.30490550003014505,450.362601300003,450.362601300003,m,0.8346550000132993,453.98362950002775,453.98362950002775,71,2.734,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,8,20,0,,,,,,,,4.5,453.98362950002775,458.4888802000205,458.48896203000334,0.30495369998971,458.93309040000895,458.93309040000895,m,0.6406995000434108,462.1162534999894,462.1162534999894,77,2.482,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,9,21,11,,,,,,,,5,462.1162534999894,467.121856999991,467.1219198300038,0.30530920001911,467.56647680001333,467.56647680001333,m,1.8970447999890894,473.7480489000445,473.7480489000445,90,4.226,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,10,22,1,,,,,,,,4.4,473.7480489000445,478.1512242000317,478.1512885299977,0.3052858999581076,478.5997074000188,478.5997074000188,m,1.4629878000123426,483.3026480000117,483.3026480000117,82,3.171,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,1,11,23,9,,,,,,,,4.8,483.3026480000117,488.1035524000181,488.1036940300488,0.30534620000980794,488.55182430002606,488.55182430002606,n,0.5759453999926336,492.5703263000469,492.5703263000469,11,3.385,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,0,24,10,,,,,,,,3.2,492.5703263000469,495.7711877000402,495.77139592999595,0.30476480000652373,496.2160016000271,496.2160016000271,n,0.49995129997842014,499.21907089999877,499.21907089999877,15,2.441,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,1,25,8,,,,,,,,4,499.21907089999877,503.2237483999925,503.2237428300083,0.30526529997587204,503.67178460001014,503.67178460001014,n,0.4406853000400588,506.4100704000448,506.4100704000448,13,2.219,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,2,26,0,,,,,,,,3.1,506.4100704000448,509.5094011000474,509.5094794300036,0.30488780001178384,509.9531866000034,509.9531866000034,m,0.5882751000463031,515.5638693000074,515.5638693000074,87,4.969,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,3,27,11,,,,,,,,3.6,515.5638693000074,519.1629093000083,519.1629691299983,0.30488720000721514,519.6071538000251,519.6071538000251,m,1.6561121999984607,525.424291000003,525.424291000003,92,4.075,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,4,28,9,,,,,,,,3.5,525.424291000003,528.9282218000153,528.9284030299983,0.3051778000080958,529.3747082999907,529.3747082999907,n,0.8392761999857612,532.7396267000004,532.7396267000004,4,2.468,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,5,29,5,,,,,,,,3.8,532.7396267000004,536.5405423000338,536.5405482300208,0.3049837999860756,536.986761600012,536.986761600012,n,1.7193388000014238,541.2887630999903,541.2887630999903,15,2.511,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,6,30,2,,,,,,,,3.8,541.2887630999903,545.0899682000163,545.089949430048,0.3051449000486173,545.534101199999,545.534101199999,m,1.3629288000520319,548.6870473000454,548.6870473000454,95,1.718,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,7,31,4,,,,,,,,3.3,548.6870473000454,551.9863652000204,551.986430929997,0.3049479000037536,552.4307698000339,552.4307698000339,m,1.4435858000069857,556.9150425000116,556.9150425000116,91,2.982,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,8,32,3,,,,,,,,3.9,556.9150425000116,560.8207283000229,560.820754130045,0.30512350000208244,561.2722466000123,561.2722466000123,m,0.7216413999558426,566.7092197000165,566.7092197000165,86,4.642,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,9,33,7,,,,,,,,4.8,566.7092197000165,571.5099088000134,571.5101173300296,0.30485509999562055,571.9573668999947,571.9573668999947,n,0.9871255999896675,576.2142519000336,576.2142519000336,11,3.217,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,10,34,6,,,,,,,,4,576.2142519000336,580.2190956000122,580.2188917300315,0.3051965000340715,580.6632841000101,580.6632841000101,n,0.8547386000282131,584.5078683000174,584.5078683000174,2,2.914,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,2,11,35,1,,,,,,,,4.4,584.5078683000174,588.9075673000189,588.9075429300079,0.30497990001458675,589.3519206999918,589.3519206999918,m,0.9338911999948323,594.5096765999915,594.5096765999915,86,4.148,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,0,36,5,,,,,,,,3.9,594.5096765999915,598.4155929000117,598.4155693300069,0.29935699998168275,598.8570036000456,598.8570036000456,m,0.5682036000071093,601.3803320000297,601.3803320000297,82,1.878,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,1,37,2,,,,,,,,3.1,601.3803320000297,604.4856791000348,604.4857517300057,0.30498090002220124,604.9300062000402,604.9300062000402,m,0.367805199988652,607.4517637999961,607.4517637999961,93,2.102,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,2,38,11,,,,,,,,3.7,607.4517637999961,611.1548109000432,611.153981730016,0.30703340005129576,611.6048815000104,611.6048815000104,m,0.6805390999652445,615.311854700034,615.311854700034,93,2.974,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,3,39,3,,,,,,,,3.1,615.311854700034,618.4110858000349,618.4111489299918,0.3049138000351377,618.85550960002,618.85550960002,m,0.7244774000137113,622.4071832000045,622.4071832000045,88,2.769,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,4,40,4,,,,,,,,3.3,622.4071832000045,625.7112641000422,625.7112866300391,0.3045766000286676,626.1552377000335,626.1552377000335,m,2.434145900013391,630.812636000046,630.812636000046,75,2.149,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,5,41,7,,,,,,,,3.1,630.812636000046,633.9134074000176,633.9135170300375,0.29915299999993294,634.355415900005,634.355415900005,n,1.8385922000161372,639.0875691000256,639.0875691000256,41,2.83,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,6,42,8,,,,,,,,4.3,639.0875691000256,643.3932766999933,643.3934002300026,0.30509839998558164,643.8446516999975,643.8446516999975,n,0.5708853999967687,646.2453955000383,646.2453955000383,4,1.767,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,7,43,9,,,,,,,,4.1,646.2453955000383,650.3455413000192,650.3455604300485,0.3049388999934308,650.7896546000266,650.7896546000266,n,0.45668930001556873,653.8842135000159,653.8842135000159,11,2.573,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,8,44,10,,,,,,,,3.7,653.8842135000159,657.5893980000401,657.5894101300161,0.30526600003940985,658.0339689000393,658.0339689000393,n,0.9029129999689758,661.0588559000171,661.0588559000171,36,2.053,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,9,45,1,,,,,,,,4.5,661.0588559000171,665.5627931000199,665.5627965300461,0.3049790000077337,666.0068359000143,666.0068359000143,m,0.5956087000085972,668.6299450999941,668.6299450999941,69,1.962,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,10,46,6,,,,,,,,3.4,668.6299450999941,672.0291995000443,672.0291635300033,0.30468140001175925,672.4728842999903,672.4728842999903,n,0.948067799967248,676.3489734000177,676.3489734000177,43,2.858,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_1,prob20hthp_12trials.xlsx,4,48,20,80,0,,,,,0,0,0,0,3,11,47,0,,,,,,,,3.9,676.3489734000177,680.2523421000224,680.2522717300104,0.30682410002918914,680.7036292999983,680.7036292999983,m,0.6234372000326402,684.2900289000245,684.2900289000245,71,2.878,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,moderee,stimuli/660Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,0,0,2,,,,,,,,4.7,684.2900289000245,688.9894873000449,688.9894087300287,0.3051197999739088,689.4386910000467,689.4386910000467,n,2.13104809995275,693.5412954000058,693.5412954000058,21,1.901,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,forte,stimuli/330Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,1,1,1,,,,,,,,3.2,693.5412954000058,696.7405949000386,696.7403300300008,0.30487569997785613,697.1844831000199,697.1844831000199,m,0.6541291999747045,699.6599922000314,699.6599922000314,78,1.741,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
grave,moderee,stimuli/330Hz,stimuli/moderee,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,2,2,0,,,,,,,,3.2,699.6599922000314,702.8658369000186,702.8659273300087,0.29906130000017583,703.3082144000218,703.3082144000218,n,0.944143200002145,708.3201822999981,708.3201822999981,27,3.991,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
aigu,forte,stimuli/660Hz,stimuli/forte,bloc_2,prob50_50_4trials.xlsx,2,8,50,50,1,,,,,0,1,1,1,0,3,3,3,,,,,,,,4.5,708.3201822999981,712.8253598000156,712.8254348300048,0.3048170999973081,713.2694302000455,713.2694302000455,m,1.6227218999993056,719.0077050999971,719.0077050999971,69,4.053,,,,,sub-066,70,100,700,bloc_loop.csv,2023-11-06_16h19.11.289,PainUncertainty,2022.2.5,143.0510792839391,
